證券代號,證券名稱,成交股數,成交筆數,成交金額,開盤價,最高價,最低價,收盤價,漲跌(+/-),漲跌價差,最後揭示買價,最後揭示買量,最後揭示賣價,最後揭示賣量,本益比,Unnamed: 16
2227,裕日車,138722,124,38135050,276.00,276.00,274.50,275.00,+,0.5,274.50,8,275.00,12,13.11,
2228,劍麟,1524247,"1,140",161077423,103.00,108.00,102.00,108.00,+,4.0,107.50,55,108.00,35,15.63,
2231,為升,432391,399,126565754,289.50,296.00,288.00,294.00,+,4.5,294.00,2,294.50,1,29.31,
2236,百達-KY,6152,7,160736,26.15,26.15,26.10,26.10,-,0.25,26.10,1,26.20,1,10.20,
2239,英利-KY,81150,76,8601625,107.50,107.50,105.00,106.00,-,0.5,105.50,4,106.00,4,11.98,
2243,宏旭-KY,6000,6,89000,14.75,14.85,14.75,14.85,+,0.1,14.75,3,14.85,4,0.00,
2301,光寶科,5293126,"2,760",229325169,43.05,43.70,43.00,43.15,-,0.35,43.15,95,43.25,1,11.95,
2302,麗正,198822,90,1633648,8.28,8.28,8.18,8.24,-,0.1,8.24,4,8.25,3,37.45,
2303,聯電,68165723,"12,455",907340772,13.55,13.55,13.20,13.20,-,0.35,13.20,"3,446",13.25,622,52.80,
2305,全友,695015,144,4296858,6.12,6.24,6.11,6.19,+,0.07,6.18,16,6.20,4,309.50,
2308,台達電,3023216,"1,897",454605116,149.00,151.50,148.50,150.50,+,1.0,150.50,4,151.00,397,20.82,
2312,金寶,1083659,390,11109718,10.30,10.30,10.20,10.30,+,0.05,10.25,28,10.30,250,15.85,
2313,華通,17477955,"6,635",464680018,26.70,26.75,26.35,26.75,-,0.3,26.70,102,26.75,114,14.30,
2314,台揚,3122566,"1,505",83725699,26.70,27.10,26.35,26.70,-,0.1,26.65,36,26.70,19,116.09,
2316,楠梓電,13885718,"5,867",383228204,26.80,28.50,26.50,28.15,+,1.35,28.10,112,28.15,15,13.22,
2317,鴻海,22089564,"10,576",1733210163,78.40,78.90,78.10,78.40,-,0.2,78.40,230,78.50,207,8.71,
2321,東訊,36604,16,69486,1.90,1.91,1.90,1.91,+,0.02,1.91,12,1.95,2,0.00,
2323,中環,7563950,"1,938",53816730,7.15,7.15,7.09,7.10,-,0.03,7.09,279,7.10,4,11.27,
2324,仁寶,8681337,"2,726",166803750,19.40,19.40,19.15,19.15,-,0.3,19.15,165,19.20,1,9.39,
2327,國巨,3596651,"2,309",927523571,258.00,259.50,256.00,259.50,+,1.5,259.00,32,259.50,68,3.42,
2328,廣宇,4834232,"2,338",122707315,25.60,25.60,25.20,25.30,-,0.3,25.30,83,25.35,9,10.81,
2329,華泰,4966425,"1,630",78057494,15.65,15.95,15.50,15.90,+,0.2,15.85,41,15.90,48,176.67,
2330,台積電,20768071,"8,850",5434082968,261.00,262.50,261.00,261.00,-,4.0,261.00,"1,858",261.50,310,20.96,
2331,精英,230092,106,2590227,11.35,11.35,11.20,11.25,-,0.05,11.25,16,11.30,15,62.50,
2332,友訊,4481099,"1,082",59812707,13.30,13.45,13.25,13.30,-,0.05,13.30,50,13.35,12,0.00,
2337,旺宏,140957080,"41,829",4525332244,32.00,32.85,31.50,32.20,-,0.2,32.20,18,32.25,192,8.15,
2338,光罩,2961380,"1,339",75962978,25.75,26.00,25.50,25.50,-,0.7,25.50,167,25.60,22,28.02,
2340,光磊,2822931,"1,446",66245083,23.50,23.60,23.40,23.45,-,0.2,23.45,101,23.50,58,17.12,
2342,茂矽,4282027,"2,194",96171499,22.65,23.05,21.15,21.15,-,0.85,21.15,48,21.60,8,24.59,
2344,華邦電,147526675,"32,168",2816459931,18.70,19.50,18.50,19.40,+,0.9,19.35,304,19.40,87,12.28,
2345,智邦,3739972,"1,910",507630692,134.50,137.50,133.00,136.50,+,2.0,136.00,16,136.50,20,23.78,
2347,聯強,1716937,"1,047",65491631,38.40,38.40,38.05,38.20,-,0.1,38.15,10,38.20,4,10.55,
2348,海悅,335160,177,16427436,49.20,49.20,48.90,49.00,-,0.3,48.95,14,49.00,3,10.84,
2349,錸德,3378688,"1,128",30886363,9.09,9.23,9.09,9.10,+,0.01,9.10,18,9.12,10,0.00,
2351,順德,1601250,"1,092",108408400,69.50,69.60,66.50,67.10,-,1.9,67.10,29,67.20,18,14.78,
2352,佳世達,2560155,830,49977518,19.60,19.65,19.45,19.50,-,0.1,19.50,22,19.55,265,9.75,
2353,宏碁,7548209,"2,777",146599510,19.65,19.65,19.30,19.35,-,0.3,19.35,211,19.40,53,19.16,
2354,鴻準,1914696,"1,355",122768915,64.40,64.40,63.70,64.30,-,0.3,64.20,75,64.30,1,10.21,
2355,敬鵬,683606,484,23068989,34.05,34.20,33.60,33.60,-,0.45,33.55,21,33.60,31,336.00,
2356,英業達,3292011,"1,492",77780747,23.70,23.70,23.60,23.60,-,0.1,23.60,119,23.65,41,12.23,
2357,華碩,1137127,939,248302186,220.00,222.00,217.50,217.50,-,2.5,217.50,68,218.00,7,39.98,
2358,廷鑫,143208,59,2080355,14.55,14.60,14.40,14.55,-,0.05,14.50,14,14.55,11,25.09,
2359,所羅門,514744,216,10567561,20.55,20.70,20.45,20.45,-,0.1,20.45,23,20.55,5,7.81,
2360,致茂,3453805,"2,223",552833786,159.00,162.00,158.50,158.50,X,0.0,158.50,77,159.00,7,27.37,
2362,藍天,244938,117,7751443,31.70,31.70,31.55,31.70,,0.0,31.70,13,31.75,15,19.81,
2363,矽統,740473,300,6317171,8.58,8.61,8.49,8.51,-,0.07,8.51,1,8.52,38,0.00,
2364,倫飛,32183,10,75300,2.34,2.34,2.34,2.34,,0.0,2.32,12,2.34,6,0.00,
2365,昆盈,157878,82,1303389,8.26,8.28,8.24,8.28,+,0.02,8.26,2,8.28,4,55.20,
2367,燿華,9767188,"3,534",234388119,23.95,24.25,23.75,23.95,-,0.15,23.95,59,24.00,178,18.28,
2368,金像電,9759333,"2,516",131427606,13.40,13.60,13.25,13.50,+,0.1,13.50,62,13.55,211,43.55,
2369,菱生,1421515,707,12846063,8.94,9.14,8.89,9.11,+,0.24,9.11,113,9.12,3,0.00,
2371,大同,16434648,"5,001",312464565,19.50,19.50,18.65,19.25,-,0.25,19.20,12,19.25,50,0.00,
2373,震旦行,11868,18,1143228,96.40,96.80,95.30,96.60,+,0.4,96.50,1,96.70,1,14.18,
2374,佳能,1044902,508,18475673,17.80,17.95,17.55,17.65,-,0.15,17.60,60,17.65,12,0.00,
2375,智寶,681544,417,28936614,42.65,42.65,42.15,42.55,+,0.05,42.55,31,42.60,8,2.15,
2376,技嘉,3025345,"1,722",147290205,49.00,49.00,48.50,48.70,-,0.05,48.70,72,48.75,8,25.77,
2377,微星,2427468,"1,774",213201756,87.50,88.40,87.00,88.00,+,0.5,87.90,9,88.00,8,14.19,
2379,瑞昱,3618651,"2,579",796016220,221.00,222.50,218.50,219.00,-,0.5,219.00,138,219.50,1,22.77,
2380,虹光,107132,48,381661,3.57,3.63,3.55,3.55,-,0.02,3.55,16,3.56,3,0.00,
2382,廣達,13128506,"5,063",806618507,61.10,61.70,61.10,61.50,,0.0,61.50,117,61.60,447,15.30,
2383,台光電,6911024,"4,328",858633976,121.50,127.00,121.50,124.00,+,1.0,123.50,58,124.00,28,20.33,
2385,群光,873642,671,71527082,82.00,82.30,81.30,81.90,-,0.7,81.90,125,82.00,96,12.10,
2387,精元,7005195,"3,521",237140789,33.30,34.40,33.05,33.55,+,0.75,33.55,14,33.60,1,31.95,
2388,威盛,4699377,"2,804",175219758,36.65,37.90,36.60,37.00,+,0.2,37.00,108,37.10,12,336.36,
2390,云辰,922361,474,11460920,12.55,12.60,12.25,12.30,-,0.2,12.30,58,12.35,4,0.00,
2392,正崴,3227048,"1,846",114982303,35.30,35.90,35.20,35.70,+,0.4,35.70,87,35.75,32,14.28,
2393,億光,358913,247,10647383,29.65,29.75,29.55,29.70,+,0.05,29.70,2,29.75,42,17.07,
2395,研華,635473,499,167358672,266.00,266.00,262.00,264.50,-,3.5,264.00,2,264.50,9,28.23,
2397,友通,134102,106,10935533,82.80,82.80,81.00,81.70,-,0.8,81.70,2,81.80,1,14.72,
2399,映泰,1029654,477,12441648,12.10,12.15,12.05,12.05,-,0.15,12.05,16,12.10,41,0.00,
2401,凌陽,3200282,"1,183",44145329,13.75,13.95,13.60,13.85,+,0.05,13.85,21,13.90,376,0.00,
2402,毅嘉,1341105,600,22158449,16.35,16.70,16.30,16.70,+,0.45,16.65,3,16.70,23,20.62,
2404,漢唐,2047073,"1,378",319744268,155.00,157.50,154.00,155.00,+,0.5,155.00,24,155.50,8,11.06,
2405,浩鑫,2350712,900,30984460,13.20,13.40,13.05,13.15,,0.0,13.15,104,13.20,14,0.00,
2406,國碩,5964201,"1,195",50757894,8.45,8.62,8.34,8.39,-,0.1,8.39,15,8.42,6,0.00,
2408,南亞科,34412833,"15,523",2620499746,74.30,77.80,74.30,77.00,+,0.5,76.90,22,77.00,405,6.54,
2409,友達,73616382,"14,033",634755615,8.74,8.74,8.55,8.59,-,0.22,8.59,239,8.60,"1,266",39.05,
2412,中華電,8720612,"6,899",938531096,107.50,108.00,107.00,107.50,+,0.5,107.50,369,108.00,"1,543",23.73,
2413,環科,171056,82,3244961,19.20,19.20,18.85,18.90,-,0.2,18.90,8,19.00,1,90.00,
2414,精技,76038,68,1601600,21.20,21.20,21.00,21.10,-,0.15,21.05,14,21.10,10,13.11,
2415,錩新,93250,72,2036061,21.80,21.95,21.70,21.85,+,0.05,21.80,9,21.90,5,22.53,
2417,圓剛,629112,206,7221999,11.45,11.65,11.35,11.65,+,0.25,11.60,23,11.65,7,0.00,
2419,仲琦,4700248,"1,984",99180521,21.00,21.30,20.85,21.15,+,0.2,21.10,83,21.15,4,25.18,
2420,新巨,1664017,780,64016349,38.40,38.65,38.25,38.60,+,0.1,38.60,28,38.65,35,10.72,
2421,建準,2361520,"1,057",82672842,35.30,35.30,34.90,34.95,-,0.35,34.95,1,35.00,55,14.94,
2423,固緯,114643,81,3015723,26.10,26.45,26.10,26.40,+,0.05,26.25,8,26.30,1,10.95,
2424,隴華,110,1,3520,--,--,--,--,,0.0,31.70,1,32.50,2,0.00,
2425,承啟,205205,149,6121926,30.00,30.00,29.70,29.80,-,0.1,29.70,12,29.80,3,16.46,
2426,鼎元,1345261,572,22697237,16.90,17.10,16.70,17.05,+,0.15,17.00,81,17.05,50,9.07,
2427,三商電,167065,68,1689356,10.10,10.15,10.05,10.15,X,0.0,10.10,66,10.15,27,17.50,
2428,興勤,144004,108,11730426,81.60,81.70,81.10,81.50,,0.0,81.10,4,81.50,106,9.20,
2429,銘旺科,13532,8,230217,17.00,17.05,16.95,16.95,-,0.05,16.95,1,17.15,1,0.00,
2430,燦坤,180250,100,3449037,19.05,19.25,19.00,19.15,+,0.25,19.15,8,19.20,12,20.82,
2431,聯昌,103625,68,1129198,10.95,10.95,10.85,10.85,-,0.1,10.85,5,10.90,2,0.00,
2433,互盛電,107500,85,5090174,47.10,47.75,47.00,47.25,+,0.15,47.25,1,47.35,1,11.90,
2434,統懋,55669,29,350900,6.33,6.36,6.21,6.27,-,0.09,6.26,5,6.36,3,0.00,
2436,偉詮電,7324070,"3,857",206279086,28.40,28.80,27.40,27.40,-,0.6,27.40,81,27.45,18,20.00,
2438,翔耀,12165,11,83099,6.80,6.90,6.80,6.90,+,0.06,6.82,6,6.92,2,0.00,
2439,美律,7492031,"4,875",1211515553,162.00,163.00,160.50,163.00,-,1.0,162.50,20,163.00,87,13.12,
2440,太空梭,6417,6,53420,8.30,8.39,8.29,8.39,+,0.09,8.29,1,8.39,1,0.00,
2441,超豐,613052,476,27922855,45.70,45.85,45.25,45.40,-,0.2,45.40,2,45.50,3,12.37,
2442,新美齊,4953815,"1,771",67209634,13.80,13.85,13.45,13.50,-,0.3,13.50,20,13.55,125,3.21,
2443,新利虹,125801,40,391939,3.15,3.16,3.10,3.14,-,0.02,3.11,5,3.14,11,0.00,
2444,兆勁,281000,113,5317400,18.80,19.00,18.80,18.95,+,0.15,18.85,3,18.95,9,0.00,
2448,晶電,7784681,"3,424",196469872,25.60,25.60,25.10,25.10,-,0.5,25.10,88,25.15,16,0.00,
2449,京元電子,6167909,"3,303",200399102,32.45,32.65,32.15,32.50,+,0.05,32.50,82,32.55,11,21.81,
2450,神腦,41060,30,1345226,32.60,33.20,32.50,32.95,+,0.35,32.70,1,32.95,1,29.42,
2451,創見,285668,251,19250653,67.50,67.60,67.10,67.40,-,0.1,67.30,10,67.40,13,14.72,
2453,凌群,1741673,786,32673018,18.70,19.20,18.40,18.90,+,0.15,18.90,57,18.95,4,22.50,
2454,聯發科,4494969,"3,197",1404890771,309.50,315.00,308.00,313.50,+,0.5,313.00,98,313.50,20,23.10,
2455,全新,4217810,"2,423",426946810,100.50,103.00,100.00,101.00,-,0.5,101.00,54,101.50,32,49.03,
2456,奇力新,1931521,"1,448",163730985,84.50,85.20,84.50,85.00,-,0.5,84.90,31,85.00,13,7.02,
2457,飛宏,417183,191,3816785,9.15,9.19,9.12,9.13,-,0.01,9.13,2,9.14,5,0.00,
2458,義隆,1584305,"1,125",128131605,81.50,81.50,80.50,81.00,-,0.1,80.90,11,81.00,15,13.97,
2459,敦吉,52896,44,1963202,37.15,37.20,37.05,37.15,,0.0,37.10,14,37.15,4,9.08,
2460,建通,103562,32,1013161,9.77,9.85,9.77,9.81,+,0.04,9.81,21,9.84,3,0.00,
2461,光群雷,7182359,"3,254",148715596,20.00,20.90,19.95,20.85,+,0.8,20.80,42,20.85,116,53.46,
2462,良得電,253721,115,7975630,31.45,31.60,31.35,31.45,,0.0,31.45,6,31.60,16,33.11,
2464,盟立,381202,289,17286069,45.65,45.65,45.20,45.30,-,0.4,45.30,11,45.35,3,8.85,
2465,麗臺,268270,139,3596810,13.55,13.55,13.35,13.50,-,0.05,13.45,4,13.50,12,0.00,
2466,冠西電,88000,59,3075750,35.50,35.50,34.40,34.80,-,0.7,34.70,1,34.85,3,204.71,
2467,志聖,342000,198,9763350,28.70,28.70,28.50,28.60,-,0.15,28.55,2,28.60,16,7.71,
2468,華經,146076,57,1860260,12.80,12.80,12.65,12.75,+,0.05,12.75,7,12.80,18,19.32,
2471,資通,490278,261,9133469,18.60,18.70,18.55,18.65,,0.0,18.65,1,18.70,46,10.60,
2472,立隆電,347280,246,14635706,42.35,42.35,41.95,42.30,-,0.05,42.10,2,42.30,4,9.61,
2474,可成,3366940,"2,385",779760460,230.00,234.00,227.50,234.00,+,3.0,233.50,14,234.00,137,6.93,
2476,鉅祥,107311,65,2644581,24.60,24.80,24.50,24.80,+,0.2,24.60,9,24.80,22,11.48,
2477,美隆電,264694,122,6125912,23.55,23.55,22.90,23.10,-,0.3,23.05,4,23.10,2,21.00,
2478,大毅,1058527,582,42761143,40.50,40.50,40.15,40.40,-,0.1,40.40,1,40.45,102,5.34,
2480,敦陽科,388396,248,20167652,51.80,52.30,51.70,51.90,+,0.1,51.90,27,52.00,10,13.17,
2481,強茂,2316811,"1,132",62127846,27.00,27.05,26.65,26.75,-,0.25,26.75,31,26.80,20,12.27,
2482,連宇,23183,21,241821,10.40,10.50,10.40,10.50,+,0.05,10.40,12,10.50,8,95.45,
2483,百容,80000,40,1619500,20.25,20.30,20.20,20.20,+,0.05,20.20,14,20.25,1,10.20,
2484,希華,2350250,998,50218187,20.95,21.55,20.90,21.20,+,0.1,21.20,36,21.25,9,13.42,
2485,兆赫,12757923,"5,639",301639689,23.50,24.05,23.40,23.40,+,0.5,23.40,216,23.45,6,21.87,
2486,一詮,151426,82,1276916,8.46,8.50,8.41,8.43,-,0.02,8.43,24,8.47,7,0.00,
2488,漢平,250000,176,9487400,37.90,38.10,37.80,38.10,+,0.2,38.05,7,38.10,11,8.56,
2489,瑞軒,947928,364,10766640,11.35,11.40,11.30,11.30,,0.0,11.30,56,11.35,9,66.47,
2491,吉祥全,81169,39,654272,8.05,8.20,8.05,8.20,-,0.03,8.06,1,8.21,7,0.00,
2492,華新科,13003721,"9,213",2267678460,172.00,177.50,171.00,177.50,+,5.5,177.00,67,177.50,87,4.16,
2493,揚博,77205,81,2190463,28.40,28.40,28.30,28.40,,0.0,28.35,7,28.40,8,9.16,
2495,普安,172000,72,2261400,13.20,13.20,13.10,13.15,X,0.0,13.15,16,13.20,35,14.61,
2496,卓越,71718,66,6112912,82.50,87.00,82.50,86.00,+,3.5,86.00,1,86.30,1,13.13,
2497,怡利電,42250,34,899025,21.30,21.45,21.25,21.25,-,0.05,21.25,11,21.30,7,0.00,
2498,宏達電,5234828,"2,484",210092079,40.20,40.40,39.90,40.25,,0.0,40.20,32,40.25,33,0.00,
2499,東貝,778499,313,7107465,9.17,9.20,9.08,9.11,,0.0,9.09,24,9.11,1,91.10,
2501,國建,1820950,924,39991549,21.75,22.15,21.75,22.05,+,0.25,22.00,5,22.05,19,7.85,
2504,國產,2088707,496,17945386,8.60,8.61,8.58,8.59,-,0.02,8.59,100,8.60,283,18.67,
2505,國揚,236444,108,2868528,12.25,12.25,12.05,12.05,-,0.2,12.05,19,12.15,31,0.00,
2506,太設,25995,30,306233,11.75,11.80,11.75,11.80,,0.0,11.80,1,11.85,20,23.60,
2509,全坤建,226500,116,6673199,29.45,29.75,29.35,29.60,+,0.15,29.55,3,29.60,2,3.91,
2511,太子,653688,331,7397750,11.35,11.35,11.30,11.35,+,0.05,11.30,147,11.35,211,14.01,
2514,龍邦,74423,36,1182624,15.90,15.90,15.80,15.90,,0.0,15.90,4,15.95,45,530.00,
2515,中工,3093204,699,23839817,7.73,7.73,7.69,7.70,-,0.03,7.70,320,7.71,5,48.12,
2516,新建,79000,26,474370,6.02,6.02,5.99,6.01,+,0.03,6.00,2,6.01,1,24.04,
2520,冠德,2366900,"1,219",61647514,26.20,26.35,25.85,26.00,-,0.25,25.95,104,26.00,11,18.98,
2524,京城,47510,47,1366885,29.20,29.20,28.65,28.65,-,0.35,28.65,7,28.80,1,14.54,
2527,宏璟,89000,52,2037850,23.50,23.50,22.75,22.90,+,0.2,22.90,1,22.95,11,11.68,
2528,皇普,104000,31,1688800,16.30,16.30,16.20,16.25,-,0.05,16.25,4,16.30,7,0.00,
2530,華建,50661,38,818557,16.30,16.30,16.05,16.10,-,0.15,16.05,7,16.15,3,402.50,
2534,宏盛,745220,325,15360467,20.55,20.75,20.50,20.70,+,0.15,20.70,8,20.75,73,8.96,
2535,達欣工,1715916,770,33146059,19.50,19.50,19.20,19.30,-,0.2,19.25,151,19.30,8,9.55,
2536,宏普,456199,255,9745928,21.30,21.60,21.20,21.45,+,0.1,21.45,12,21.50,12,27.86,
2537,聯上發,520630,119,3703840,7.12,7.15,7.07,7.07,-,0.05,7.07,9,7.08,4,0.00,
2538,基泰,209476,92,2506558,12.00,12.00,11.95,12.00,,0.0,11.95,67,12.00,38,92.31,
2539,櫻花建,73044,36,2223533,30.35,30.50,30.35,30.45,+,0.1,30.45,1,30.55,10,33.83,
2540,愛山林,305,2,7304,--,--,--,--,,0.0,23.85,1,24.35,1,31.51,
2542,興富發,1013540,751,49628163,48.85,49.10,48.80,49.10,+,0.2,49.00,27,49.10,45,7.39,
2543,皇昌,38920,24,288812,7.92,7.92,7.26,7.27,+,0.05,7.27,1,7.35,1,0.00,
2545,皇翔,151231,84,4796522,32.00,32.00,31.60,31.85,,0.0,31.80,1,31.85,2,12.79,
2546,根基,65090,56,2316331,35.75,35.75,35.40,35.75,+,0.05,35.55,1,35.75,11,8.45,
2547,日勝生,950034,385,13109159,13.85,13.85,13.75,13.80,-,0.1,13.75,52,13.80,9,3.87,
2548,華固,381685,313,31928799,83.60,83.90,83.10,83.80,-,0.3,83.70,2,83.80,14,30.81,
2597,潤弘,70000,58,3883000,55.80,55.80,55.30,55.30,-,0.5,55.30,2,55.50,9,11.79,
2601,益航,2542092,620,32189555,12.70,12.75,12.60,12.65,-,0.1,12.65,7,12.70,144,126.50,
2603,長榮,12360562,"2,403",173125667,14.00,14.10,13.90,14.00,-,0.1,13.95,401,14.00,225,87.50,
2605,新興,2195837,"1,076",37919209,17.25,17.40,17.10,17.10,-,0.3,17.10,141,17.15,22,0.00,
2606,裕民,4425048,"2,093",158562658,35.80,36.25,35.35,35.65,-,0.2,35.65,21,35.70,12,19.48,
2607,榮運,917070,170,13175004,14.45,14.45,14.30,14.40,-,0.05,14.35,51,14.40,41,17.35,
2608,嘉里大榮,72358,79,2626037,36.15,36.50,36.15,36.45,+,0.4,36.45,10,36.50,18,13.35,
2609,陽明,2264247,596,20161360,8.95,8.96,8.84,8.94,-,0.04,8.94,49,8.95,36,0.00,
2610,華航,8091411,"1,898",76866760,9.59,9.59,9.48,9.50,-,0.09,9.50,35,9.51,48,33.93,
2611,志信,51756,20,407526,7.83,7.90,7.83,7.90,+,0.01,7.88,5,7.90,3,30.38,
2612,中航,2512092,"1,668",95750511,38.10,39.10,37.30,37.40,-,0.75,37.40,23,37.45,2,13.03,
2613,中櫃,62901,36,832342,13.30,13.30,13.15,13.30,,0.0,13.25,1,13.30,7,47.50,
2614,東森,641326,222,6597499,10.30,10.35,10.25,10.35,,0.0,10.30,19,10.35,194,5.23,
2615,萬海,21061500,"8,359",473843992,21.95,23.40,21.65,21.90,,0.0,21.85,117,21.90,98,24.07,
2616,山隆,665373,45,20341523,29.70,30.00,29.70,30.00,,0.0,29.80,15,30.00,65,17.14,
2617,台航,1741642,833,39228750,22.40,22.80,22.35,22.35,-,0.35,22.30,55,22.35,50,9.51,
2618,長榮航,12361394,"2,994",179862839,14.60,14.65,14.50,14.55,-,0.05,14.50,"5,478",14.55,256,9.70,
2630,亞航,26728,20,549136,20.60,20.60,20.50,20.60,+,0.05,20.50,2,20.60,1,34.92,
2633,台灣高鐵,7451986,"2,968",309242795,41.80,41.80,41.40,41.45,-,0.4,41.45,182,41.50,223,22.05,
2634,漢翔,1582524,887,50309818,31.95,32.05,31.65,32.00,+,0.05,31.95,5,32.00,9,13.73,
2636,台驊投控,204019,109,4942864,24.20,24.35,24.15,24.25,+,0.05,24.20,8,24.25,10,8.54,
2637,慧洋-KY,3880784,"1,543",130238327,33.50,33.80,33.30,33.35,X,0.0,33.35,49,33.40,15,10.59,
2642,宅配通,151000,112,3622600,24.05,24.10,23.80,24.00,+,0.05,24.00,1,24.10,7,25.26,
2701,萬企,121749,38,1641319,13.45,13.50,13.45,13.50,+,0.05,13.50,8,13.55,4,15.17,
2702,華園,154302,101,3422544,22.15,22.45,22.05,22.15,+,0.15,22.15,1,22.20,4,58.29,
2704,國賓,148800,122,3317249,22.30,22.35,22.25,22.35,+,0.1,22.30,4,22.35,8,20.69,
2705,六福,289808,115,2054366,7.13,7.13,7.06,7.07,-,0.01,7.06,18,7.07,11,0.00,
2706,第一店,163131,75,2589028,15.90,15.95,15.80,15.90,+,0.05,15.85,1,15.90,7,14.86,
2707,晶華,221545,165,37643510,169.50,170.50,169.00,170.50,+,1.0,170.00,1,170.50,5,14.90,
2712,遠雄來,1000,1,41950,41.95,41.95,41.95,41.95,-,0.55,41.90,1,42.45,1,0.00,
2722,夏都,1317,3,31937,24.25,24.25,24.25,24.25,,0.0,24.20,6,24.60,1,80.83,
2723,美食-KY,1130725,949,214718934,188.00,192.50,186.50,187.00,-,1.0,186.50,32,187.50,2,22.67,
2727,王品,211130,184,16896300,79.50,80.60,79.30,80.50,+,1.0,80.40,10,80.50,2,16.07,
2731,雄獅,52000,46,4381400,84.90,84.90,83.70,84.00,-,0.2,84.00,4,84.10,1,22.28,
2739,寒舍,31202,23,872175,28.00,28.10,27.90,28.05,+,0.15,28.00,3,28.05,1,29.22,
2748,雲品,58050,43,3527200,61.30,61.30,60.60,60.80,+,0.3,60.80,1,61.00,4,17.99,
2801,彰銀,8883976,"3,771",194644275,21.90,21.95,21.80,21.85,-,0.05,21.85,278,21.90,875,17.34,
2809,京城銀,603634,406,19580769,32.45,32.55,32.20,32.50,+,0.1,32.45,3,32.50,54,10.87,
2812,台中銀,3175790,984,40529345,12.80,12.80,12.70,12.75,-,0.05,12.75,520,12.80,"1,768",10.81,
2816,旺旺保,77150,28,1555472,20.15,20.20,20.15,20.20,,0.0,20.15,39,20.20,25,6.22,
2820,華票,713810,203,10363113,14.50,14.60,14.50,14.60,+,0.1,14.55,186,14.60,245,14.90,
2823,中壽,10844115,"4,398",277602093,25.70,25.90,25.35,25.65,-,0.15,25.65,51,25.70,3,11.06,
2832,台產,45227,32,909740,20.15,20.20,20.10,20.10,-,0.05,20.10,5,20.20,21,12.64,
2834,臺企銀,8986152,"2,385",120913892,13.45,13.50,13.40,13.45,,0.0,13.45,"2,134",13.50,"2,508",10.85,
2836,高雄銀,333532,180,3261064,9.79,9.80,9.76,9.79,+,0.01,9.78,2,9.79,20,15.79,
2838,聯邦銀,805794,325,9587697,11.95,11.95,11.85,11.85,-,0.05,11.85,327,11.90,214,11.50,
2838A,聯邦銀甲特,91222,20,4898877,53.80,53.80,53.70,53.70,-,0.1,53.70,28,53.80,19,0.00,
2841,台開,2027777,558,18607659,9.14,9.24,9.13,9.15,+,0.01,9.15,30,9.16,4,14.76,
2845,遠東銀,3491166,850,44445031,12.70,12.80,12.70,12.70,,0.0,12.70,69,12.75,402,10.50,
2849,安泰銀,219530,78,3517875,16.00,16.05,15.95,16.05,,0.0,16.05,5,16.10,38,12.64,
2850,新產,118830,79,4532170,38.15,38.20,38.10,38.10,-,0.05,38.10,28,38.15,147,8.70,
2851,中再保,76052,50,1358027,17.85,17.90,17.85,17.90,,0.0,17.85,12,17.90,24,10.72,
2852,第一保,389236,46,5839290,15.00,15.05,15.00,15.05,+,0.05,14.95,53,15.05,34,6.24,
2855,統一證,1499898,430,19338974,12.95,12.95,12.85,12.90,-,0.05,12.85,295,12.90,36,8.78,
2867,三商壽,1793339,349,19662451,11.00,11.05,10.90,11.00,,0.0,10.95,95,11.00,328,44.00,
2880,華南金,9915677,"2,974",215279222,21.70,21.80,21.65,21.70,,0.0,21.70,316,21.75,"1,461",16.07,
2881,富邦金,5636942,"2,289",245466706,43.65,43.65,43.40,43.50,-,0.4,43.50,"1,475",43.55,104,11.42,
2881A,富邦特,20784,14,1359294,65.40,65.50,65.40,65.50,,0.0,65.40,17,65.50,80,0.00,
2881B,富邦金乙特,72060,17,4575395,63.50,63.50,63.40,63.50,,0.0,63.40,300,63.50,277,0.00,
2882,國泰金,7162592,"3,007",294730355,41.20,41.25,41.10,41.15,-,0.05,41.15,122,41.20,124,13.95,
2882A,國泰特,370369,368,23038151,62.20,62.50,62.20,62.30,,0.0,62.20,47,62.30,40,0.00,
2882B,國泰金乙特,99799,59,6195738,62.10,62.10,62.00,62.10,,0.0,62.00,26,62.10,33,0.00,
2883,開發金,13052156,"2,605",120960140,9.24,9.32,9.23,9.32,+,0.07,9.31,44,9.32,158,16.64,
2884,玉山金,39078262,"11,640",1022252266,26.35,26.35,26.05,26.15,-,0.15,26.10,170,26.15,16,16.14,
2885,元大金,15867735,"3,503",276249006,17.45,17.50,17.35,17.35,-,0.1,17.35,83,17.40,196,10.98,
2886,兆豐金,10963354,"3,471",353522118,32.30,32.40,32.15,32.30,+,0.05,32.25,306,32.30,111,15.68,
2887,台新金,10889242,"3,127",159904243,14.75,14.75,14.65,14.65,-,0.1,14.65,367,14.70,"1,247",12.21,
2887E,台新戊特,83356,29,4542765,54.40,54.50,54.40,54.50,,0.0,54.40,98,54.60,17,0.00,
2887F,台新戊特二,77045,63,3996322,51.90,51.90,51.80,51.90,,0.0,51.90,4,52.00,44,0.00,
2888,新光金,23667281,"3,946",216038708,9.18,9.18,9.11,9.11,-,0.07,9.11,213,9.12,23,0.00,
2889,國票金,2167409,619,23877499,11.00,11.05,11.00,11.05,,0.0,11.00,721,11.05,282,15.14,
