證券代號,證券名稱,成交股數,成交筆數,成交金額,開盤價,最高價,最低價,收盤價,漲跌(+/-),漲跌價差,最後揭示買價,最後揭示買量,最後揭示賣價,最後揭示賣量,本益比,Unnamed: 16
2207,和泰車,388504,376,179898344,465.00,471.00,457.50,460.00,-,1.5,460.00,9,462.00,13,25.58,
2208,台船,952328,535,25529786,27.00,27.05,26.70,26.75,-,0.1,26.75,39,26.80,1,0.00,
2227,裕日車,113314,70,31169850,275.00,276.00,275.00,275.00,,0.0,275.00,116,275.50,1,13.11,
2228,劍麟,427409,344,40266015,93.90,94.90,93.30,93.40,+,0.3,93.40,9,93.50,13,13.52,
2231,為升,754105,666,219413345,295.00,295.50,288.50,290.00,-,5.0,289.50,7,290.00,10,28.91,
2236,百達-KY,10500,9,275050,26.15,26.25,26.15,26.20,-,0.1,26.20,9,26.50,2,10.23,
2239,英利-KY,81071,70,8684561,108.00,108.00,106.50,106.50,-,1.0,106.50,6,107.50,7,12.03,
2243,宏旭-KY,12001,13,176464,14.60,14.80,14.60,14.75,,0.0,14.60,6,14.75,1,0.00,
2301,光寶科,7312895,"3,116",317429280,43.10,43.75,43.05,43.70,+,0.7,43.65,6,43.70,10,12.11,
2302,麗正,135346,49,1137571,8.41,8.44,8.37,8.39,-,0.01,8.38,7,8.39,1,38.14,
2303,聯電,29467684,"4,387",401225547,13.60,13.75,13.55,13.60,,0.0,13.60,222,13.65,226,33.17,
2305,全友,139608,58,856533,6.20,6.20,6.12,6.18,+,0.05,6.14,2,6.18,9,309.00,
2308,台達電,5486561,"3,092",814607921,149.50,150.00,147.50,149.50,+,1.5,149.00,20,149.50,31,20.68,
2312,金寶,1678721,557,17317019,10.30,10.35,10.25,10.35,+,0.05,10.30,348,10.35,101,15.92,
2313,華通,71097091,"19,463",2028393230,28.30,28.80,28.20,28.20,-,0.8,28.20,713,28.25,54,15.08,
2314,台揚,5753503,"2,778",152277721,26.35,26.85,26.10,26.40,+,0.35,26.35,1,26.40,30,114.78,
2316,楠梓電,2158282,"1,098",53595933,24.70,25.05,24.45,24.95,+,0.55,24.90,24,24.95,1,11.71,
2317,鴻海,38227545,"16,167",3090070309,81.10,81.40,80.30,80.90,+,0.3,80.80,212,80.90,412,8.99,
2321,東訊,13526,8,26973,2.04,2.04,1.98,1.98,-,0.06,1.98,2,2.00,1,0.00,
2323,中環,44506500,"7,778",318038502,7.25,7.25,7.04,7.04,,0.0,7.04,304,7.05,135,11.17,
2324,仁寶,9518367,"2,370",182876464,19.25,19.25,19.15,19.25,+,0.2,19.20,117,19.25,43,9.44,
2327,國巨,4603953,"3,151",1179935478,255.00,258.50,254.00,255.00,+,2.0,255.00,78,255.50,13,3.36,
2328,廣宇,6083600,"2,934",150566208,24.35,25.10,24.35,24.60,+,0.4,24.55,86,24.60,1,10.51,
2329,華泰,5214585,"1,750",81357965,15.65,15.85,15.35,15.35,-,0.25,15.35,34,15.40,51,170.56,
2330,台積電,29273223,"12,791",7734089131,265.50,266.50,262.50,264.00,,0.0,263.50,921,264.00,524,21.20,
2331,精英,546917,177,6169367,11.45,11.45,11.20,11.25,,0.0,11.20,35,11.25,29,62.50,
2332,友訊,9609775,"2,358",126705435,13.10,13.35,12.90,12.90,-,0.1,12.90,229,13.00,4,0.00,
2337,旺宏,120314768,"38,598",3741248217,30.70,31.70,30.45,31.50,+,1.25,31.45,397,31.50,"1,807",7.97,
2338,光罩,2926565,"1,317",73827545,25.05,25.70,24.75,24.75,-,0.1,24.75,6,24.80,4,27.20,
2340,光磊,5259031,"2,079",121639650,23.20,23.40,22.85,22.95,+,0.05,22.95,109,23.00,5,16.75,
2342,茂矽,1448612,714,30980768,21.00,21.80,20.90,21.80,+,0.9,21.70,8,21.80,91,25.35,
2344,華邦電,71279385,"15,119",1254816159,17.60,17.80,17.35,17.55,+,0.3,17.50,198,17.55,579,11.11,
2345,智邦,6088582,"4,190",829983488,138.00,140.00,134.00,134.00,-,2.5,134.00,43,134.50,19,23.34,
2347,聯強,2461136,"1,243",95684636,39.20,39.20,38.75,38.75,-,0.25,38.75,102,38.85,3,10.70,
2348,海悅,557651,347,27478143,49.00,49.60,49.00,49.20,+,0.6,49.15,2,49.20,29,10.88,
2349,錸德,14643060,"3,795",135960866,9.39,9.42,9.15,9.15,-,0.33,9.15,6,9.17,48,0.00,
2351,順德,1431193,941,95392787,64.50,67.90,64.50,67.70,+,3.3,67.60,22,67.70,30,14.91,
2352,佳世達,9112222,"2,004",184373662,20.20,20.30,20.15,20.25,+,0.05,20.20,256,20.25,989,10.12,
2353,宏碁,4172792,"1,460",80065163,19.15,19.30,19.10,19.10,,0.0,19.10,681,19.15,1,18.91,
2354,鴻準,3340058,"1,888",224996785,67.90,68.00,67.10,67.30,-,0.2,67.20,68,67.30,36,10.68,
2355,敬鵬,499143,278,17414082,35.35,35.35,34.70,34.90,+,0.45,34.85,10,34.90,79,349.00,
2356,英業達,4543576,"2,251",106119701,23.50,23.50,23.30,23.30,-,0.15,23.30,439,23.35,12,12.07,
2357,華碩,970553,749,216945087,224.00,224.50,222.00,224.50,+,0.5,223.00,50,224.50,62,41.27,
2358,廷鑫,286641,143,4191524,14.90,14.90,14.45,14.65,-,0.2,14.65,13,14.70,11,25.26,
2359,所羅門,287876,143,5775575,20.05,20.15,20.00,20.00,+,0.05,20.00,21,20.05,21,7.63,
2360,致茂,1486299,"1,063",220985100,146.00,150.50,146.00,147.50,+,2.5,147.50,1,148.00,88,25.48,
2362,藍天,419647,120,13378142,31.95,32.00,31.80,31.95,-,0.05,31.95,1,32.00,133,19.97,
2363,矽統,1727276,728,14501989,8.50,8.53,8.34,8.38,-,0.09,8.38,7,8.39,59,0.00,
2364,倫飛,15320,18,35114,2.30,2.30,2.30,2.30,+,0.01,2.30,7,2.37,5,0.00,
2365,昆盈,190208,83,1579449,8.30,8.34,8.29,8.29,,0.0,8.29,58,8.31,10,55.27,
2367,燿華,28442203,"10,040",702137864,24.60,25.20,24.15,24.50,+,0.4,24.45,87,24.50,354,18.70,
2368,金像電,8500699,"2,473",113800209,13.55,13.55,13.20,13.25,-,0.35,13.25,145,13.30,146,42.74,
2369,菱生,829777,334,7428691,8.97,9.06,8.88,8.88,-,0.02,8.88,171,8.90,14,0.00,
2371,大同,8601834,"2,230",170273993,19.85,19.95,19.60,19.95,+,0.15,19.85,46,19.95,270,0.00,
2373,震旦行,21426,23,2059779,96.00,96.20,96.00,96.20,+,0.2,96.10,4,96.20,12,14.13,
2374,佳能,2616030,"1,168",45491401,17.05,17.60,17.00,17.45,+,0.4,17.40,46,17.45,2,0.00,
2375,智寶,960757,670,40221616,41.30,42.10,41.30,41.90,+,0.6,41.90,5,41.95,11,2.12,
2376,技嘉,5563623,"2,913",272510588,48.70,49.10,48.65,49.00,+,0.65,48.95,57,49.00,480,25.93,
2377,微星,4679146,"3,083",404443102,86.70,87.30,85.60,86.40,,0.0,86.40,28,86.50,6,13.94,
2379,瑞昱,5540388,"3,809",1272249188,234.50,236.00,226.00,226.00,-,6.0,226.00,136,226.50,3,23.49,
2380,虹光,210033,71,755912,3.65,3.68,3.57,3.58,-,0.07,3.58,8,3.62,1,0.00,
2382,廣達,7620822,"3,791",465628002,61.40,61.60,60.90,61.10,-,0.4,61.00,69,61.10,52,15.20,
2383,台光電,11790949,"7,414",1412096931,120.00,123.00,117.50,119.50,-,2.0,119.00,33,119.50,108,19.59,
2385,群光,1547149,"1,133",125918212,81.00,81.90,80.80,81.80,+,1.1,81.60,21,81.80,18,12.08,
2387,精元,5907431,"3,375",198892373,33.55,34.15,33.00,33.95,+,0.4,33.85,1,33.95,1,32.33,
2388,威盛,1021840,647,36280800,35.40,35.90,35.15,35.15,-,0.15,35.15,3,35.25,2,319.55,
2390,云辰,872108,394,10855767,12.50,12.55,12.35,12.40,,0.0,12.40,9,12.45,20,0.00,
2392,正崴,3595957,"1,696",127620243,35.35,35.90,35.15,35.15,,0.0,35.15,70,35.25,15,14.06,
2393,億光,401701,221,11785908,29.30,29.40,29.25,29.40,+,0.15,29.30,4,29.40,37,16.90,
2395,研華,924988,786,246946266,261.00,270.00,260.50,269.50,+,9.0,269.00,55,269.50,17,28.76,
2397,友通,102010,92,8477335,83.50,83.50,82.60,83.20,-,0.3,82.90,32,83.10,1,14.99,
2399,映泰,2777150,894,33537214,12.05,12.20,11.90,12.00,-,0.05,12.00,190,12.05,9,0.00,
2401,凌陽,1660575,542,21599025,12.90,13.10,12.90,13.10,+,0.2,13.05,85,13.10,126,0.00,
2402,毅嘉,564015,304,9084741,16.30,16.35,16.00,16.00,-,0.2,16.00,102,16.10,7,19.75,
2404,漢唐,1293392,938,200500167,156.50,157.00,153.50,154.00,-,1.0,154.00,36,154.50,1,10.98,
2405,浩鑫,11912658,"3,982",152998083,12.20,13.20,12.05,13.20,+,1.2,13.20,"9,042",--,0,0.00,
2406,國碩,2737502,849,22884414,8.33,8.46,8.26,8.27,+,0.01,8.27,20,8.28,2,0.00,
2408,南亞科,41862778,"21,019",3020022941,71.30,72.90,71.30,72.30,+,2.5,72.30,85,72.40,188,6.14,
2409,友達,30376523,"5,689",271761017,8.98,9.00,8.92,8.93,-,0.03,8.93,960,8.94,40,40.59,
2412,中華電,11407880,"5,816",1282312472,112.50,113.00,112.00,112.00,-,0.5,112.00,"1,534",112.50,55,24.72,
2413,環科,244339,130,4591189,19.00,19.00,18.60,18.70,+,0.05,18.70,14,18.75,1,89.05,
2414,精技,312990,149,6920076,22.20,22.20,22.00,22.15,-,0.05,22.10,32,22.15,8,13.76,
2415,錩新,55821,35,1232727,22.05,22.20,22.05,22.05,,0.0,22.05,13,22.10,2,22.73,
2417,圓剛,2127812,521,24382866,11.30,11.65,11.20,11.60,+,0.4,11.55,29,11.60,7,0.00,
2419,仲琦,500622,276,10199358,20.30,20.45,20.30,20.35,+,0.15,20.30,74,20.40,13,24.23,
2420,新巨,475021,286,18430959,38.80,39.00,38.65,38.80,,0.0,38.75,12,38.80,36,10.78,
2421,建準,5991973,"3,434",201843069,33.50,34.25,33.05,34.25,+,1.05,34.20,13,34.25,20,14.64,
2423,固緯,113004,77,2924404,26.00,26.15,25.75,25.75,-,0.25,25.75,2,25.80,2,10.68,
2424,隴華,1000,1,32800,32.80,32.80,32.80,32.80,-,0.2,32.10,1,32.80,2,0.00,
2425,承啟,267050,191,8077400,30.60,30.60,30.00,30.00,-,0.6,30.00,17,30.10,3,16.57,
2426,鼎元,1656468,741,27997780,17.10,17.10,16.80,16.85,-,0.25,16.80,97,16.85,23,8.96,
2427,三商電,191000,79,2009750,10.60,10.60,10.45,10.55,,0.0,10.50,8,10.55,22,18.19,
2428,興勤,126221,92,10191356,80.30,81.20,80.20,80.90,+,0.7,80.80,1,80.90,2,9.13,
2429,銘旺科,2000,2,33750,16.90,16.90,16.85,16.85,-,0.05,16.85,5,16.90,2,0.00,
2430,燦坤,97399,61,1845430,19.00,19.00,18.90,18.95,-,0.05,18.95,8,19.00,24,20.60,
2431,聯昌,1081688,293,12007193,11.10,11.30,10.90,10.95,-,0.1,10.95,4,11.00,11,0.00,
2433,互盛電,91107,69,4357668,48.40,48.40,47.70,47.85,-,0.1,47.80,1,47.85,6,12.05,
2434,統懋,64002,29,411262,6.42,6.46,6.41,6.43,+,0.01,6.42,10,6.43,9,0.00,
2436,偉詮電,685702,339,17669820,25.65,26.00,25.55,25.85,+,0.3,25.80,14,25.85,30,18.87,
2438,翔耀,5341,8,36301,6.81,6.81,6.81,6.81,+,0.03,6.75,3,6.81,9,0.00,
2439,美律,5110562,"3,855",817585858,159.50,162.00,158.00,158.00,-,0.5,158.00,73,158.50,5,12.72,
2440,太空梭,4000,3,34040,8.50,8.52,8.50,8.52,,0.0,8.31,2,8.47,3,0.00,
2441,超豐,937647,394,42022253,44.75,45.00,44.50,44.70,+,0.05,44.60,4,44.70,5,12.18,
2442,新美齊,11197656,"3,343",166394822,15.15,15.25,14.50,14.50,-,0.35,14.50,154,14.55,30,3.44,
2443,新利虹,188329,85,596179,3.10,3.27,3.09,3.15,+,0.06,3.15,15,3.16,4,0.00,
2444,兆勁,364600,111,6887119,19.10,19.10,18.70,18.95,-,0.05,18.75,119,19.00,49,0.00,
2448,晶電,18444410,"7,044",470575557,25.65,25.90,25.15,25.30,-,0.15,25.25,279,25.30,7,0.00,
2449,京元電子,22086442,"8,983",711300728,32.80,32.90,31.55,32.40,+,0.1,32.35,1,32.40,189,21.74,
2450,神腦,30104,27,998384,33.15,33.25,33.05,33.05,-,0.1,33.10,1,33.15,1,29.51,
2451,創見,395902,296,26589136,67.20,67.50,66.90,67.50,+,0.5,67.30,1,67.50,49,14.74,
2453,凌群,4505910,"2,215",83878343,18.85,19.20,18.15,18.40,-,0.45,18.35,50,18.40,17,21.90,
2454,聯發科,7586407,"4,631",2376181798,310.00,315.00,310.00,314.50,+,6.0,314.50,1,315.00,319,23.18,
2455,全新,7732065,"5,006",753385254,98.00,98.70,96.10,96.40,-,1.3,96.40,17,96.50,2,47.49,
2456,奇力新,2515697,"1,842",213665185,84.30,85.60,84.30,84.50,+,0.5,84.50,52,84.60,4,6.98,
2457,飛宏,459528,172,4167403,9.17,9.17,9.03,9.03,-,0.06,9.03,34,9.05,1,0.00,
2458,義隆,3416608,"2,291",273197765,79.50,80.60,79.30,79.90,+,1.1,79.90,1,80.00,24,13.78,
2459,敦吉,144860,98,5356812,37.00,37.05,36.85,37.00,+,0.2,37.00,2,37.05,5,9.05,
2460,建通,95514,35,937643,9.88,9.88,9.78,9.78,-,0.09,9.78,5,9.86,1,0.00,
2461,光群雷,3037102,"1,188",61085082,20.35,20.55,19.85,19.95,-,0.35,19.95,159,20.00,5,51.15,
2462,良得電,437703,226,13490348,30.65,31.10,30.50,31.05,+,0.75,31.00,12,31.05,4,32.68,
2464,盟立,878691,656,39252631,44.80,45.00,44.45,44.70,+,0.05,44.70,2,44.75,10,8.73,
2465,麗臺,385147,177,5054461,13.20,13.20,13.10,13.10,-,0.1,13.10,46,13.20,42,0.00,
2466,冠西電,88000,62,3233950,37.00,37.25,36.20,36.40,-,0.6,36.20,2,36.40,2,214.12,
2467,志聖,667172,439,18969083,28.20,28.60,28.15,28.40,+,0.3,28.40,4,28.50,25,7.66,
2468,華經,265685,132,3382795,12.65,12.90,12.60,12.65,+,0.05,12.65,19,12.70,4,19.17,
2471,資通,201436,113,3717865,18.40,18.55,18.40,18.40,+,0.05,18.40,3,18.45,1,10.45,
2472,立隆電,472106,248,19626354,41.45,41.95,41.15,41.50,+,0.5,41.50,5,41.60,11,9.43,
2474,可成,4367371,"2,702",1000189830,228.00,231.00,227.00,229.50,+,3.5,229.50,6,230.00,10,6.80,
2476,鉅祥,44000,28,1085650,24.70,24.70,24.60,24.65,-,0.05,24.65,2,24.70,25,11.41,
2477,美隆電,74849,44,1680009,22.55,22.55,22.40,22.45,,0.0,22.45,7,22.50,39,20.41,
2478,大毅,2359405,"1,456",95939933,40.00,41.15,40.00,40.50,+,0.55,40.45,27,40.50,3,5.36,
2480,敦陽科,240023,181,12419588,51.70,51.90,51.60,51.70,+,0.1,51.70,17,51.80,6,13.12,
2481,強茂,3028522,"1,880",78427522,25.90,26.05,25.70,25.95,+,0.3,25.95,6,26.00,88,11.90,
2482,連宇,31000,23,326100,10.45,10.60,10.45,10.60,+,0.2,10.50,1,10.60,18,96.36,
2483,百容,95000,43,1908050,20.05,20.15,20.00,20.15,+,0.1,20.10,2,20.15,10,10.18,
2484,希華,478377,244,9808557,20.50,20.70,20.40,20.50,,0.0,20.50,4,20.55,11,12.97,
2485,兆赫,1078191,612,23855071,22.00,22.30,22.00,22.00,+,0.15,22.00,65,22.05,1,20.56,
2486,一詮,581050,254,4937004,8.55,8.60,8.45,8.48,-,0.12,8.48,1,8.49,10,0.00,
2488,漢平,487631,294,18312399,37.95,37.95,37.30,37.40,-,0.35,37.35,10,37.40,8,8.40,
2489,瑞軒,857678,305,9661537,11.35,11.35,11.20,11.25,-,0.1,11.20,103,11.25,36,66.18,
2491,吉祥全,68951,47,575230,8.22,8.45,8.22,8.43,+,0.03,8.42,1,8.45,2,0.00,
2492,華新科,6028119,"4,241",1006813254,166.00,169.00,165.50,165.50,+,0.5,165.50,211,166.00,6,3.88,
2493,揚博,278000,170,7861350,28.05,28.45,28.05,28.25,+,0.15,28.20,14,28.30,17,9.11,
2495,普安,163795,66,2209002,13.45,13.50,13.45,13.45,,0.0,13.45,26,13.50,8,14.94,
2496,卓越,80000,51,6524100,77.50,82.90,77.50,81.80,+,1.7,81.30,2,81.80,1,12.49,
2497,怡利電,142341,84,3056013,21.80,21.85,21.20,21.30,-,0.5,21.25,13,21.30,1,0.00,
2498,宏達電,4663343,"2,362",184129559,39.30,39.75,39.30,39.50,+,0.25,39.50,112,39.55,21,0.00,
2499,東貝,727428,338,6563251,9.13,9.13,8.98,8.98,-,0.09,8.98,60,8.99,1,89.80,
2501,國建,1477100,815,32696007,22.25,22.35,22.05,22.15,-,0.05,22.10,12,22.15,42,7.88,
2504,國產,4613836,"1,464",40024420,8.72,8.73,8.64,8.67,-,0.03,8.66,38,8.67,2,18.85,
2505,國揚,6525669,91,82551679,12.70,12.70,12.65,12.65,,0.0,12.65,87,12.70,11,0.00,
2506,太設,104012,43,1227786,11.85,11.85,11.75,11.80,-,0.05,11.75,27,11.80,18,23.60,
2509,全坤建,149665,99,4426367,29.60,29.75,29.45,29.50,-,0.05,29.50,11,29.55,7,3.90,
2511,太子,2761346,502,33185307,12.05,12.05,11.95,11.95,-,0.05,11.95,291,12.00,60,14.75,
2514,龍邦,180398,96,2860607,15.90,15.90,15.80,15.85,-,0.05,15.80,70,15.85,6,528.33,
2515,中工,1857033,534,14385175,7.73,7.77,7.73,7.74,+,0.01,7.73,258,7.74,72,48.38,
2516,新建,97749,50,584438,6.04,6.04,5.92,5.99,-,0.02,5.97,4,5.99,11,23.96,
2520,冠德,4892171,"1,898",127885969,26.50,26.50,25.80,26.10,-,0.45,26.10,186,26.15,5,19.05,
2524,京城,153248,89,4378392,28.80,28.80,28.50,28.60,+,0.1,28.60,2,28.70,12,14.52,
2527,宏璟,83100,54,1901369,23.20,23.20,22.60,22.80,-,0.5,22.75,3,22.80,5,11.63,
2528,皇普,170400,73,2766959,16.30,16.30,16.20,16.25,-,0.05,16.20,48,16.25,3,0.00,
2530,華建,82383,41,1385119,16.95,16.95,16.60,16.60,-,0.2,16.55,4,16.70,16,415.00,
2534,宏盛,1569993,637,32274754,20.65,20.65,20.50,20.50,-,0.15,20.50,581,20.60,13,8.87,
2535,達欣工,1082527,468,21553390,20.00,20.00,19.85,19.85,-,0.1,19.85,162,19.90,6,9.83,
2536,宏普,306198,140,6548596,21.35,21.55,21.30,21.45,,0.0,21.40,8,21.45,38,27.86,
2537,聯上發,283388,118,1990238,7.06,7.06,6.98,7.05,+,0.01,7.04,499,7.05,11,0.00,
2538,基泰,815846,269,9782902,12.10,12.10,11.90,12.00,-,0.1,11.95,21,12.00,98,92.31,
2539,櫻花建,30978,32,943128,30.55,30.55,30.40,30.40,-,0.15,30.40,9,30.45,26,33.78,
2540,愛山林,30000,17,729500,23.90,24.45,23.90,24.20,-,0.15,24.10,2,24.30,7,31.84,
2542,興富發,1752250,"1,095",86010368,49.25,49.25,49.00,49.05,-,0.2,49.05,126,49.10,4,7.39,
2543,皇昌,11102,13,81194,7.48,7.48,7.24,7.33,-,0.12,7.31,2,7.34,13,0.00,
2545,皇翔,149099,78,4717268,31.65,31.70,31.50,31.70,,0.0,31.55,35,31.70,2,12.73,
2546,根基,145000,96,5091100,35.30,35.30,35.00,35.10,,0.0,35.10,10,35.20,2,8.30,
2547,日勝生,846973,286,11280141,13.45,13.45,13.20,13.20,-,0.25,13.20,189,13.25,19,3.70,
2548,華固,1316589,"1,041",108103287,82.00,82.90,81.70,82.80,+,0.4,82.70,1,82.80,9,30.44,
2597,潤弘,99036,71,5668066,57.50,57.60,56.70,57.20,-,0.4,57.10,54,57.20,3,12.20,
2601,益航,5260130,"1,616",67046935,12.95,12.95,12.65,12.70,-,0.25,12.65,165,12.70,105,127.00,
2603,長榮,16425795,"3,300",230323882,14.20,14.20,13.90,14.00,-,0.15,13.95,175,14.00,368,87.50,
2605,新興,4614899,"2,265",82202635,17.75,18.00,17.55,17.95,+,0.25,17.90,43,17.95,32,0.00,
2606,裕民,9918799,"4,826",369026573,38.30,38.30,36.65,37.40,-,0.9,37.40,1,37.45,60,20.44,
2607,榮運,931009,233,13489179,14.55,14.60,14.40,14.40,-,0.2,14.40,204,14.45,23,17.35,
2608,嘉里大榮,136265,106,4951718,36.50,36.55,36.25,36.25,-,0.05,36.25,10,36.30,4,13.28,
2609,陽明,5574021,"1,128",50537911,9.18,9.22,8.97,8.98,-,0.18,8.98,126,8.99,6,0.00,
2610,華航,6261455,"1,645",60562208,9.69,9.70,9.65,9.65,X,0.0,9.65,276,9.66,21,34.46,
2611,志信,103548,42,816637,7.88,7.89,7.86,7.88,,0.0,7.88,2,7.90,11,30.31,
2612,中航,4641902,"2,751",185196079,40.50,41.00,38.75,41.00,+,0.4,40.95,15,41.00,27,14.29,
2613,中櫃,113826,54,1507734,13.35,13.35,13.15,13.35,+,0.1,13.15,7,13.35,5,47.68,
2614,東森,985377,337,10183270,10.40,10.40,10.30,10.30,-,0.1,10.30,10,10.35,17,5.20,
2615,萬海,7026666,"2,293",138096446,19.50,19.85,19.40,19.55,+,0.3,19.50,59,19.55,48,21.48,
2616,山隆,453856,87,13567059,30.00,30.20,29.80,29.85,-,0.15,29.85,32,30.00,8,17.06,
2617,台航,2757072,"1,349",64497204,23.65,23.75,23.05,23.75,+,0.05,23.70,3,23.80,38,10.11,
2618,長榮航,12399943,"3,842",182779326,14.75,14.85,14.70,14.70,-,0.05,14.70,490,14.75,272,9.80,
2630,亞航,48000,40,985600,20.50,20.60,20.50,20.55,+,0.1,20.50,1,20.55,3,34.83,
2633,台灣高鐵,10507666,"4,396",454937638,43.15,43.75,42.80,43.45,+,0.3,43.40,19,43.45,114,23.11,
2634,漢翔,2161842,"1,265",70112465,32.60,32.70,32.20,32.30,-,0.35,32.30,13,32.35,5,13.86,
2636,台驊投控,506184,297,12308257,24.40,24.45,24.20,24.20,-,0.15,24.20,50,24.25,7,8.52,
2637,慧洋-KY,4619099,"2,185",161688834,35.80,35.80,34.70,35.05,-,0.75,35.00,31,35.05,21,11.13,
2642,宅配通,131000,97,3081950,23.60,23.80,23.45,23.55,-,0.05,23.55,3,23.60,4,24.79,
2701,萬企,164344,82,2217604,13.55,13.60,13.45,13.45,-,0.1,13.40,76,13.45,15,15.11,
2702,華園,413135,221,9103270,22.30,22.30,21.85,21.95,-,0.35,21.95,5,22.00,1,57.76,
2704,國賓,422154,211,9447164,22.45,22.50,22.30,22.30,-,0.15,22.30,19,22.35,10,20.65,
2705,六福,417157,180,2978377,7.20,7.20,7.10,7.10,-,0.05,7.10,7,7.11,5,0.00,
2706,第一店,451535,196,7265660,16.30,16.30,15.95,16.05,-,0.25,16.05,18,16.10,41,15.00,
2707,晶華,311513,265,53291249,171.00,173.00,170.00,171.50,+,0.5,171.00,9,171.50,4,14.99,
2712,遠雄來,2121,3,89400,42.15,42.15,42.15,42.15,-,1.0,42.10,1,43.00,1,0.00,
2722,夏都,1000,1,24250,24.25,24.25,24.25,24.25,-,0.65,24.25,1,24.75,1,80.83,
2723,美食-KY,1343641,"1,146",246691944,182.50,186.00,180.00,183.50,+,0.5,183.50,2,184.00,7,22.24,
2727,王品,243733,205,19375186,80.00,80.10,79.30,79.40,-,0.5,79.40,8,79.50,1,15.85,
2731,雄獅,73310,71,6188150,84.70,84.70,84.10,84.40,+,0.1,84.10,3,84.40,4,22.39,
2739,寒舍,52053,43,1467105,28.20,28.40,28.10,28.40,+,0.1,28.05,8,28.40,3,29.58,
2748,雲品,55080,43,3362696,61.00,61.30,60.80,61.00,+,0.2,60.90,2,61.10,3,18.05,
2801,彰銀,7978141,"3,992",173836603,21.85,21.85,21.60,21.60,-,0.25,21.60,26,21.70,48,17.14,
2809,京城銀,1027292,485,33358511,32.70,32.70,32.35,32.50,-,0.1,32.50,2,32.55,32,10.87,
2812,台中銀,3718574,"1,049",47490563,12.75,12.80,12.70,12.80,+,0.05,12.75,"1,585",12.80,"1,383",10.85,
2816,旺旺保,77064,35,1550133,20.15,20.15,20.05,20.10,,0.0,20.10,8,20.15,6,6.18,
2820,華票,395882,200,5750181,14.55,14.60,14.50,14.50,-,0.05,14.50,143,14.60,117,14.80,
2823,中壽,9056779,"3,088",237497715,26.20,26.30,26.10,26.15,,0.0,26.10,283,26.15,350,11.27,
2832,台產,53925,29,1087636,20.25,20.25,20.15,20.15,-,0.05,20.15,73,20.20,21,12.67,
2834,臺企銀,9294046,"2,504",124589948,13.45,13.45,13.35,13.35,-,0.05,13.35,"2,373",13.40,513,10.77,
2836,高雄銀,327026,105,3203411,9.82,9.82,9.77,9.79,-,0.02,9.78,5,9.79,1,15.79,
2838,聯邦銀,1274939,516,15185405,11.95,11.95,11.85,11.95,-,0.05,11.90,15,11.95,402,11.60,
2838A,聯邦銀甲特,203000,26,10921900,53.80,53.90,53.80,53.90,+,0.1,53.80,5,53.90,67,0.00,
2841,台開,1314950,397,11987307,9.18,9.18,9.10,9.11,-,0.05,9.11,57,9.12,6,14.69,
2845,遠東銀,1554330,429,19730348,12.70,12.75,12.65,12.70,,0.0,12.65,640,12.70,433,10.50,
2849,安泰銀,151300,40,2418544,16.00,16.00,15.95,16.00,,0.0,15.95,16,16.00,114,12.60,
2850,新產,95000,68,3613750,38.10,38.10,38.00,38.10,+,0.05,38.00,70,38.10,2,8.70,
2851,中再保,52247,40,933656,17.90,17.90,17.85,17.85,-,0.05,17.85,39,17.90,24,10.69,
2852,第一保,103176,34,1546690,14.95,15.00,14.95,15.00,,0.0,14.95,30,15.00,162,6.22,
2855,統一證,1360090,315,17716972,13.10,13.10,13.00,13.00,,0.0,13.00,209,13.05,13,8.84,
2867,三商壽,2088716,519,23182574,11.10,11.15,11.05,11.15,,0.0,11.10,357,11.15,186,44.60,
2880,華南金,8929521,"2,155",191167728,21.40,21.45,21.35,21.40,,0.0,21.35,"1,556",21.40,311,15.85,
2881,富邦金,7714788,"2,958",336566781,43.65,43.70,43.55,43.55,-,0.05,43.55,225,43.60,732,11.43,
2881A,富邦特,27889,20,1824272,65.40,65.50,65.40,65.50,,0.0,65.40,23,65.50,82,0.00,
2881B,富邦金乙特,148456,43,9411417,63.30,63.50,63.30,63.50,+,0.1,63.40,25,63.50,35,0.00,
2882,國泰金,9902498,"2,913",408648972,41.30,41.35,41.20,41.20,-,0.2,41.20,"1,020",41.25,17,13.97,
2882A,國泰特,11600,16,722578,62.30,62.30,62.20,62.30,,0.0,62.20,147,62.30,40,0.00,
2882B,國泰金乙特,113869,23,7048987,61.90,62.00,61.90,62.00,,0.0,61.90,2,62.00,65,0.00,
2883,開發金,18120043,"4,510",168562853,9.32,9.33,9.26,9.26,-,0.06,9.26,605,9.28,349,16.54,
2884,玉山金,37088768,"8,436",1038662229,27.95,28.10,27.90,28.10,+,0.15,28.05,781,28.10,41,17.35,
2885,元大金,14237953,"2,382",250329569,17.60,17.65,17.50,17.60,,0.0,17.60,239,17.65,791,11.14,
2886,兆豐金,11788397,"4,077",378215204,32.00,32.15,32.00,32.10,+,0.2,32.10,126,32.15,123,15.58,
2887,台新金,18727946,"4,685",275918947,14.80,14.80,14.60,14.65,-,0.1,14.60,"2,154",14.65,28,12.21,
2887E,台新戊特,47000,20,2557900,54.40,54.50,54.40,54.50,+,0.1,54.40,59,54.50,7,0.00,
2887F,台新戊特二,92300,44,4802500,52.20,52.30,51.90,52.10,-,0.1,52.00,5,52.10,13,0.00,
