證券代號,證券名稱,成交股數,成交筆數,成交金額,開盤價,最高價,最低價,收盤價,漲跌(+/-),漲跌價差,最後揭示買價,最後揭示買量,最後揭示賣價,最後揭示賣量,本益比,Unnamed: 16
2208,台船,551597,295,14504637,26.10,26.55,26.10,26.35,+,0.15,26.25,27,26.35,12,0.00,
2227,裕日車,42365,47,11524375,273.00,273.00,271.50,272.50,+,0.5,272.00,5,272.50,2,12.99,
2228,劍麟,1042981,794,109414505,104.00,106.50,103.00,106.00,X,0.0,106.00,33,106.50,30,15.34,
2231,為升,688538,606,197368011,278.50,292.00,278.50,284.50,+,0.5,284.00,31,287.00,3,28.36,
2236,百達-KY,10761,9,276079,25.70,25.70,25.65,25.65,+,0.05,25.65,15,26.00,2,10.02,
2239,英利-KY,96200,82,9868800,102.50,103.00,102.00,103.00,-,0.5,102.50,2,103.00,3,11.64,
2243,宏旭-KY,18000,13,268950,15.00,15.00,14.90,14.90,,0.0,14.90,25,14.95,1,0.00,
2301,光寶科,27296730,"10,954",1247201199,44.15,46.45,44.15,46.25,+,1.95,46.20,2,46.25,63,11.92,
2302,麗正,65217,38,527206,8.09,8.13,8.05,8.05,-,0.05,8.05,4,8.10,1,36.59,
2303,聯電,38617392,"7,737",519704980,13.65,13.65,13.30,13.40,-,0.4,13.35,255,13.40,"1,479",53.60,
2305,全友,67474,26,408362,6.04,6.08,6.03,6.07,+,0.02,6.03,35,6.07,1,303.50,
2308,台達電,11153382,"5,858",1714576130,152.50,155.50,152.00,153.00,+,1.5,153.00,97,153.50,149,15.87,
2312,金寶,10108910,"2,696",107127101,10.40,10.75,10.40,10.60,+,0.2,10.60,133,10.65,198,16.31,
2313,華通,14332572,"4,819",380904356,26.70,26.90,26.35,26.40,-,0.6,26.40,756,26.45,20,14.12,
2314,台揚,952078,505,23828139,25.05,25.35,24.70,24.90,-,0.35,24.90,21,25.00,7,108.26,
2316,楠梓電,6938318,"3,024",214518558,30.85,31.30,30.50,31.25,-,0.1,31.20,11,31.25,10,14.67,
2317,鴻海,31383363,"13,709",2448631923,77.80,78.40,77.60,77.90,-,0.7,77.90,222,78.00,"1,420",8.66,
2321,東訊,68181,19,130592,1.90,1.97,1.90,1.97,+,0.07,1.90,1,1.97,1,0.00,
2323,中環,11008694,"2,290",74639291,6.81,6.84,6.75,6.75,-,0.11,6.74,476,6.75,126,10.71,
2324,仁寶,10554758,"3,907",200470102,19.00,19.05,18.95,18.95,-,0.15,18.95,"1,115",19.00,100,9.29,
2327,國巨,5521298,"4,167",1472812897,264.50,269.00,263.50,266.00,,0.0,266.00,30,266.50,15,3.51,
2328,廣宇,2021116,"1,049",50279535,24.90,25.15,24.70,24.90,-,0.4,24.90,27,24.95,23,10.64,
2329,華泰,1566810,499,24319057,15.45,15.60,15.45,15.55,,0.0,15.55,498,15.60,87,172.78,
2330,台積電,30107526,"11,372",7722031382,257.50,257.50,255.50,256.50,-,3.0,256.50,755,257.00,620,20.60,
2331,精英,367192,148,3992900,10.85,11.00,10.80,10.95,+,0.05,10.90,1,10.95,11,60.83,
2332,友訊,2622293,884,34314359,13.10,13.25,13.00,13.00,-,0.2,13.00,381,13.05,20,0.00,
2337,旺宏,54541344,"18,298",1698392777,30.65,31.70,30.65,30.95,-,0.6,30.95,526,31.00,101,7.84,
2338,光罩,2679369,"1,120",64309306,24.10,24.20,23.70,24.00,-,0.35,24.00,46,24.05,10,26.37,
2340,光磊,3453541,"1,518",77425668,22.10,22.70,22.10,22.55,+,0.25,22.50,87,22.55,47,16.58,
2342,茂矽,566176,297,11320162,20.15,20.15,19.70,20.05,-,0.2,20.00,25,20.05,1,23.31,
2344,華邦電,61307129,"15,271",1180126285,18.60,19.60,18.60,19.45,+,0.2,19.45,3,19.50,"1,586",16.91,
2345,智邦,3696341,"2,399",500119198,132.00,137.00,131.50,136.50,+,2.5,136.00,100,136.50,21,23.78,
2347,聯強,2177314,"1,103",82911505,38.05,38.20,37.80,38.15,-,0.2,38.10,336,38.15,56,10.54,
2348,海悅,71538,58,3198160,45.00,45.00,44.60,44.70,-,0.3,44.65,9,44.75,1,9.89,
2349,錸德,1710454,526,14959452,8.80,8.81,8.72,8.72,-,0.02,8.71,61,8.72,65,0.00,
2351,順德,953050,672,59467045,63.70,63.70,61.80,62.00,-,1.7,61.90,8,62.00,74,13.66,
2352,佳世達,2109074,695,40596162,19.30,19.30,19.20,19.25,-,0.1,19.20,669,19.25,111,9.62,
2353,宏碁,6903133,"2,723",129873192,18.85,18.95,18.70,18.75,-,0.2,18.75,410,18.80,84,18.56,
2354,鴻準,4629318,"2,560",294634877,63.40,64.20,63.30,63.60,-,0.7,63.60,29,63.70,35,10.10,
2355,敬鵬,357026,264,11844714,33.55,33.55,33.05,33.05,-,0.65,33.05,9,33.10,2,330.50,
2356,英業達,7864444,"3,589",183050942,23.20,23.50,23.20,23.25,-,0.05,23.20,563,23.25,43,12.05,
2357,華碩,2679615,"2,138",577760138,216.50,218.00,214.50,214.50,-,7.5,214.50,48,215.00,35,39.43,
2358,廷鑫,69517,53,981788,14.20,14.25,13.85,14.15,-,0.05,14.00,5,14.15,10,24.40,
2359,所羅門,299256,166,6008848,20.10,20.25,20.00,20.00,-,0.1,20.00,42,20.10,3,7.63,
2360,致茂,2965328,"1,907",427154174,145.00,147.00,142.00,143.50,-,3.5,143.50,16,144.00,90,24.78,
2362,藍天,490101,176,15545906,31.80,31.90,31.55,31.90,+,0.05,31.85,17,31.90,46,19.94,
2363,矽統,863925,252,7177286,8.31,8.36,8.28,8.29,-,0.08,8.29,14,8.30,4,0.00,
2364,倫飛,7626,10,18458,2.45,2.45,2.32,2.32,+,0.01,2.32,10,2.39,10,0.00,
2365,昆盈,155317,58,1269945,8.20,8.21,8.15,8.20,-,0.02,8.15,56,8.20,8,54.67,
2367,燿華,64895708,"18,442",1530204434,24.65,24.65,22.90,23.00,-,0.9,23.00,370,23.05,13,17.56,
2368,金像電,10255674,"3,222",134459212,13.20,13.40,12.95,13.05,-,0.4,13.05,28,13.10,84,42.10,
2369,菱生,659210,290,5842820,8.92,8.95,8.81,8.95,+,0.04,8.93,10,8.95,6,0.00,
2371,大同,14235301,"4,690",278703047,20.00,20.10,19.15,19.15,-,1.05,19.15,93,19.20,3,0.00,
2373,震旦行,19552,23,1871779,96.00,96.00,95.30,95.90,-,0.3,95.90,1,96.00,4,14.08,
2374,佳能,415022,239,7134320,17.05,17.30,17.05,17.20,-,0.05,17.15,10,17.20,7,0.00,
2375,智寶,465560,297,19453221,41.60,42.15,41.60,41.90,-,0.1,41.90,3,41.95,13,2.12,
2376,技嘉,5663272,"3,470",260083251,46.70,46.70,45.55,45.55,-,1.25,45.55,24,45.60,1,24.10,
2377,微星,2920437,"1,791",253938604,86.70,87.60,86.30,87.10,-,0.7,87.10,18,87.20,3,14.05,
2379,瑞昱,9749879,"6,350",2076794985,204.50,217.50,204.00,215.00,+,5.5,214.50,99,215.00,23,22.35,
2380,虹光,129048,40,436082,3.46,3.47,3.34,3.41,-,0.07,3.37,1,3.41,2,0.00,
2382,廣達,10912496,"6,010",615366114,56.60,56.90,56.00,56.00,-,1.5,56.00,"1,392",56.10,4,13.93,
2383,台光電,22277704,"11,420",2797342157,123.50,129.00,122.50,126.00,+,6.0,125.50,75,126.00,322,18.10,
2385,群光,1835245,"1,349",144781822,78.20,79.70,78.20,79.40,,0.0,79.40,6,79.50,11,11.73,
2387,精元,52706556,"28,451",2202602457,39.35,43.55,39.35,42.90,+,3.0,42.85,8,42.90,19,40.86,
2388,威盛,939793,541,32640958,34.55,35.15,34.20,35.15,+,0.05,35.10,3,35.20,16,319.55,
2390,云辰,828000,413,9783250,11.70,11.95,11.65,11.75,-,0.05,11.75,6,11.80,15,0.00,
2392,正崴,1327298,834,44349946,33.65,33.65,33.30,33.35,-,0.65,33.35,20,33.40,1,13.34,
2393,億光,2006318,"1,196",57953188,28.90,29.10,28.75,28.75,X,0.0,28.75,81,28.80,27,16.52,
2395,研華,540193,506,141689160,260.00,263.50,260.00,262.50,-,0.5,262.00,1,262.50,1,28.01,
2397,友通,59010,49,4880628,82.40,83.50,82.10,83.10,+,0.7,83.00,1,83.30,2,14.97,
2399,映泰,2623000,"1,083",31036750,11.70,12.00,11.65,11.75,+,0.15,11.70,95,11.75,12,0.00,
2401,凌陽,1934559,444,26641303,13.70,13.90,13.65,13.80,-,0.1,13.80,50,13.85,126,0.00,
2402,毅嘉,470100,178,7574057,16.15,16.25,16.00,16.20,-,0.05,16.15,4,16.20,13,20.00,
2404,漢唐,2116942,"1,515",330092473,157.00,157.50,155.00,155.00,-,3.5,155.00,425,155.50,1,11.06,
2405,浩鑫,897384,363,11252960,12.65,12.65,12.50,12.50,-,0.15,12.50,83,12.55,3,0.00,
2406,國碩,7151614,"2,553",66369140,9.09,9.49,9.08,9.13,-,0.13,9.13,19,9.15,33,0.00,
2408,南亞科,23291150,"10,850",1706508742,72.00,74.10,71.50,74.10,+,0.1,74.00,214,74.10,172,6.30,
2409,友達,62113594,"19,745",504231747,8.17,8.17,8.10,8.10,-,0.17,8.10,"5,740",8.11,60,36.82,
2412,中華電,7028127,"3,545",755427112,107.50,108.00,107.00,107.00,-,1.0,107.00,"4,376",107.50,"1,838",23.62,
2413,環科,103200,63,1876629,18.10,18.35,18.10,18.10,-,0.25,18.10,26,18.15,2,86.19,
2414,精技,63000,38,1306850,20.70,20.80,20.70,20.75,+,0.05,20.70,37,20.80,31,12.89,
2415,錩新,96148,61,2071366,21.65,21.70,21.40,21.45,-,0.2,21.45,1,21.60,1,22.11,
2417,圓剛,446630,147,5033132,11.15,11.45,11.10,11.45,+,0.2,11.40,20,11.45,22,0.00,
2419,仲琦,458528,309,9327459,20.40,20.45,20.20,20.30,-,0.15,20.30,32,20.35,10,24.17,
2420,新巨,551891,371,19234687,35.00,35.00,34.75,34.85,-,0.25,34.80,13,34.85,5,9.68,
2421,建準,6790753,"4,461",239936391,34.30,36.00,34.20,34.90,-,0.35,34.90,88,35.00,42,14.91,
2423,固緯,162100,103,4317570,26.45,26.80,26.40,26.75,,0.0,26.60,1,26.75,11,11.10,
2424,隴華,5,1,142,--,--,--,--,,0.0,30.70,1,32.00,1,0.00,
2425,承啟,201468,139,6091959,30.10,30.45,30.05,30.15,+,0.15,30.15,8,30.25,1,16.66,
2426,鼎元,944733,427,15751949,16.80,16.80,16.60,16.65,-,0.2,16.65,11,16.70,31,8.86,
2427,三商電,220706,55,2252451,10.20,10.25,10.20,10.25,+,0.05,10.20,50,10.25,19,17.67,
2428,興勤,109608,86,8665336,79.00,79.90,78.40,79.40,+,0.2,79.00,7,79.40,1,8.96,
2429,銘旺科,11079,5,187227,16.90,16.90,16.90,16.90,,0.0,16.90,17,17.00,10,0.00,
2430,燦坤,36668,30,700107,19.20,19.20,19.05,19.10,-,0.1,19.10,1,19.20,9,20.76,
2431,聯昌,148623,91,1621478,10.90,11.00,10.75,10.90,+,0.1,10.90,2,10.95,1,0.00,
2433,互盛電,75779,54,3629147,47.80,48.05,47.75,48.05,+,0.05,48.00,26,48.10,1,12.10,
2434,統懋,32355,18,199770,6.12,6.24,6.11,6.24,+,0.06,6.24,9,6.25,15,0.00,
2436,偉詮電,578087,358,15331991,26.50,26.90,26.35,26.40,-,0.4,26.40,2,26.45,7,19.27,
2438,翔耀,17175,11,114355,6.64,6.79,6.64,6.72,-,0.09,6.64,1,6.72,2,0.00,
2439,美律,5574885,"3,566",843811073,150.00,153.00,149.00,151.00,,0.0,151.00,198,151.50,2,9.59,
2440,太空梭,1000,1,8160,8.16,8.16,8.16,8.16,-,0.05,8.16,1,8.21,8,0.00,
2441,超豐,344408,232,15231712,44.45,44.50,43.95,44.45,-,0.05,44.40,20,44.45,17,12.11,
2442,新美齊,9479587,"2,237",128365487,13.25,13.80,13.20,13.60,+,0.25,13.60,61,13.65,11,3.23,
2443,新利虹,84034,36,255182,3.04,3.05,3.03,3.03,-,0.02,3.03,14,3.04,3,0.00,
2444,兆勁,568133,157,10769427,18.60,19.15,18.60,19.15,+,0.3,19.05,2,19.15,8,0.00,
2448,晶電,5580858,"2,352",136404008,24.40,24.65,24.35,24.35,-,0.45,24.35,298,24.40,184,0.00,
2449,京元電子,20138130,"7,936",664037644,31.85,33.55,31.85,32.90,+,0.35,32.90,2,32.95,21,22.08,
2450,神腦,42232,49,1377261,32.60,32.75,32.50,32.70,+,0.1,32.60,5,32.70,10,29.20,
2451,創見,236801,194,15935385,67.90,67.90,67.00,67.40,-,0.6,67.30,3,67.40,7,14.72,
2453,凌群,1940200,863,36110369,18.50,18.95,18.20,18.95,+,0.55,18.90,17,18.95,40,22.56,
2454,聯發科,24478906,"14,521",7848696390,318.00,327.50,314.00,314.00,-,0.5,314.00,242,314.50,6,23.14,
2455,全新,2643131,"1,807",265502331,99.50,101.50,98.70,101.50,+,1.0,101.00,41,101.50,55,49.27,
2456,奇力新,2523422,"1,847",212294877,83.80,84.90,83.50,83.80,-,0.7,83.80,67,83.90,1,6.92,
2457,飛宏,510170,224,4461484,8.69,8.82,8.64,8.80,+,0.08,8.78,60,8.80,5,0.00,
2458,義隆,6745480,"4,581",552100895,79.80,83.20,79.20,81.70,+,1.6,81.60,8,81.70,1,14.09,
2459,敦吉,38736,33,1429758,36.95,37.00,36.90,36.90,-,0.1,36.85,9,36.95,3,9.02,
2460,建通,33539,23,325157,9.70,9.70,9.67,9.67,-,0.07,9.67,7,9.75,6,0.00,
2461,光群雷,4042444,"1,752",83940900,20.60,21.25,20.45,20.50,-,0.3,20.50,29,20.60,1,52.56,
2462,良得電,588507,272,18825214,31.60,32.45,31.60,31.70,+,0.3,31.70,53,31.95,10,33.37,
2464,盟立,1044710,640,45073584,43.55,43.55,42.95,43.00,-,0.65,42.95,42,43.00,1,8.40,
2465,麗臺,288096,150,3797248,13.15,13.30,13.10,13.10,,0.0,13.10,50,13.15,3,0.00,
2466,冠西電,87061,60,2926219,33.75,33.85,33.30,33.30,-,0.45,33.30,6,33.45,1,195.88,
2467,志聖,278000,186,8019350,28.95,29.00,28.75,28.80,-,0.35,28.80,6,28.90,4,7.76,
2468,華經,65000,34,817650,12.55,12.65,12.55,12.65,+,0.1,12.60,19,12.65,9,19.17,
2471,資通,185000,78,3116550,16.85,16.95,16.80,16.85,-,0.05,16.80,26,16.90,8,9.57,
2472,立隆電,422150,318,17838944,42.10,42.60,41.85,42.10,,0.0,42.10,16,42.25,5,9.57,
2474,可成,2686776,"2,085",619059419,228.50,232.50,228.00,232.00,+,1.0,231.50,2,232.00,51,6.87,
2476,鉅祥,252656,124,6205602,24.60,24.65,24.40,24.60,,0.0,24.55,10,24.60,31,11.39,
2477,美隆電,215201,120,4711111,22.00,22.10,21.75,21.75,-,0.4,21.75,16,21.90,1,19.77,
2478,大毅,1765533,"1,175",70035031,39.50,40.40,39.00,39.50,-,0.7,39.50,19,39.65,4,5.22,
2480,敦陽科,3608241,"2,298",197304412,51.70,56.20,51.70,56.00,+,4.1,55.90,37,56.00,9,14.21,
2481,強茂,2011087,"1,005",51088259,25.35,25.65,25.20,25.35,-,0.4,25.35,26,25.40,12,11.63,
2482,連宇,6000,4,63600,10.60,10.60,10.60,10.60,,0.0,10.55,3,10.60,10,96.36,
2483,百容,121000,61,2467550,20.55,20.55,20.35,20.35,-,0.2,20.35,32,20.45,7,10.60,
2484,希華,1022155,530,21926966,21.15,21.65,21.05,21.50,+,0.25,21.50,34,21.55,27,13.61,
2485,兆赫,1491650,711,33156839,22.05,22.50,22.05,22.20,X,0.0,22.20,1,22.30,15,20.75,
2486,一詮,215231,87,1789325,8.31,8.39,8.28,8.34,-,0.05,8.30,4,8.34,3,0.00,
2488,漢平,138000,91,5188150,37.90,37.90,37.50,37.65,-,0.25,37.65,7,37.70,3,8.46,
2489,瑞軒,911491,329,10161171,11.20,11.25,11.10,11.10,-,0.2,11.10,38,11.20,41,65.29,
2491,吉祥全,45332,25,346411,7.67,7.74,7.49,7.60,-,0.05,7.51,1,7.60,10,0.00,
2492,華新科,6970205,"5,010",1241592487,175.00,180.00,174.50,180.00,+,3.0,179.50,35,180.00,368,4.22,
2493,揚博,144062,107,4111776,28.70,28.70,28.45,28.50,-,0.3,28.50,40,28.60,12,9.19,
2495,普安,157000,55,2035250,12.95,13.00,12.90,13.00,+,0.05,12.95,1,13.00,12,14.44,
2496,卓越,302656,185,27230194,87.60,92.80,87.60,87.60,+,0.3,87.60,2,88.50,1,13.37,
2497,怡利電,312005,224,7053316,21.60,23.70,21.60,23.00,+,1.4,22.95,1,23.20,2,0.00,
2498,宏達電,6928757,"3,573",264344291,38.40,38.55,37.90,37.95,-,0.9,37.95,34,38.00,7,0.00,
2499,東貝,954466,370,8390964,8.86,8.86,8.75,8.84,-,0.07,8.80,2,8.84,9,88.40,
2501,國建,1421799,604,30610387,21.80,21.80,21.45,21.50,-,0.35,21.45,211,21.50,10,7.65,
2504,國產,3313938,779,27360882,8.30,8.30,8.23,8.23,-,0.1,8.23,43,8.24,33,17.89,
2505,國揚,58487,40,701969,11.95,12.05,11.95,12.00,-,0.05,12.00,8,12.05,10,0.00,
2506,太設,21014,19,248059,11.80,11.85,11.80,11.80,-,0.05,11.80,17,11.85,1,23.60,
2509,全坤建,112920,78,3318494,29.50,29.55,29.30,29.55,-,0.05,29.30,13,29.55,3,3.90,
2511,太子,992710,337,10947742,11.05,11.10,11.00,11.05,-,0.05,11.05,8,11.10,54,13.64,
2514,龍邦,134100,51,2119189,15.75,15.90,15.75,15.75,-,0.1,15.75,23,15.85,14,525.00,
2515,中工,3489344,931,26650053,7.68,7.68,7.61,7.61,-,0.09,7.61,63,7.62,34,47.56,
2516,新建,85556,25,506759,5.92,5.98,5.91,5.91,-,0.03,5.92,2,5.94,5,23.64,
2520,冠德,1363101,718,34137245,25.20,25.20,24.85,25.05,-,0.2,25.05,53,25.10,21,18.28,
2524,京城,144537,87,4046993,27.60,28.45,27.60,28.40,+,0.45,28.10,38,28.40,1,14.42,
2527,宏璟,55000,25,1251500,22.80,22.90,22.65,22.90,+,0.1,22.90,6,22.95,3,11.68,
2528,皇普,73098,22,1195842,16.35,16.40,16.30,16.40,+,0.15,16.30,47,16.40,23,0.00,
2530,華建,41219,19,665291,16.20,16.20,16.00,16.00,-,0.1,16.00,10,16.10,1,400.00,
2534,宏盛,870353,461,17616042,20.10,20.35,20.05,20.30,+,0.15,20.25,13,20.30,36,8.79,
2535,達欣工,569470,307,11127529,19.60,19.60,19.50,19.60,-,0.05,19.55,2,19.60,67,9.70,
2536,宏普,312070,167,6384581,20.55,20.65,20.35,20.35,-,0.25,20.35,23,20.45,7,26.43,
2537,聯上發,1191311,263,8704522,7.24,7.39,7.20,7.30,+,0.04,7.29,12,7.30,90,0.00,
2538,基泰,820286,175,9955108,12.05,12.25,12.05,12.20,+,0.1,12.15,71,12.20,19,93.85,
2539,櫻花建,47166,30,1441236,30.65,30.65,30.50,30.60,-,0.15,30.60,3,30.65,10,34.00,
2540,愛山林,1009,2,23407,23.20,23.20,23.20,23.20,,0.0,23.20,3,23.85,1,30.53,
2542,興富發,1745808,"1,128",84909257,48.70,48.75,48.55,48.60,-,0.2,48.55,200,48.60,7,7.32,
2543,皇昌,7881,10,57123,7.34,7.34,7.21,7.22,-,0.15,7.22,2,7.32,1,0.00,
2545,皇翔,556680,279,17271149,31.30,31.30,30.80,31.25,-,0.35,30.95,1,31.25,5,12.55,
2546,根基,347828,240,12765786,36.35,37.45,35.90,36.90,+,0.8,36.90,2,37.00,6,8.72,
2547,日勝生,1237930,351,17223017,13.95,14.00,13.80,13.85,,0.0,13.80,111,13.85,4,3.88,
2548,華固,1002449,649,80703243,80.60,81.20,80.00,80.00,-,1.7,80.00,78,80.10,1,29.41,
2597,潤弘,76000,61,4237800,55.00,56.30,55.00,55.70,+,0.7,55.70,1,55.80,1,11.88,
2601,益航,1515617,496,18873578,12.45,12.55,12.40,12.40,-,0.15,12.40,257,12.45,5,124.00,
2603,長榮,17146592,"3,156",242872637,14.15,14.30,14.05,14.10,-,0.3,14.10,301,14.15,212,88.12,
2605,新興,1747936,526,28827599,16.60,16.65,16.35,16.35,-,0.35,16.35,92,16.40,29,0.00,
2606,裕民,2885570,"1,664",99157315,34.55,35.00,34.05,34.20,-,0.8,34.20,22,34.25,6,18.69,
2607,榮運,1284381,242,18250990,14.20,14.25,14.15,14.20,-,0.1,14.20,96,14.25,84,17.11,
2608,嘉里大榮,83639,77,3043341,36.25,36.50,36.25,36.35,+,0.1,36.35,1,36.55,3,13.32,
2609,陽明,1715971,511,14828560,8.67,8.70,8.60,8.69,-,0.04,8.64,36,8.69,13,0.00,
2610,華航,11849085,"2,845",111149484,9.44,9.44,9.35,9.39,-,0.17,9.38,3,9.39,58,33.54,
2611,志信,36000,16,281890,7.86,7.88,7.80,7.88,+,0.02,7.84,2,7.88,1,30.31,
2612,中航,1249131,781,45341324,36.00,36.75,35.90,36.10,-,0.25,36.10,49,36.20,3,12.58,
2613,中櫃,141707,67,1918294,13.50,13.65,13.50,13.50,+,0.05,13.50,10,13.55,2,48.21,
2614,東森,534825,197,5446609,10.20,10.25,10.15,10.20,-,0.05,10.15,327,10.20,106,5.15,
2615,萬海,7619684,"2,882",160450043,20.75,21.40,20.70,20.85,+,0.1,20.85,29,20.90,48,22.91,
2616,山隆,182296,64,5429917,29.90,30.00,29.65,29.85,-,0.05,29.80,3,29.85,3,17.06,
2617,台航,710212,412,15888369,22.20,22.50,22.20,22.50,+,0.05,22.45,1,22.50,21,9.57,
2618,長榮航,19644987,"4,347",284104442,14.50,14.55,14.40,14.40,-,0.2,14.40,"1,057",14.45,907,9.60,
2630,亞航,10070,10,203824,20.30,20.30,20.20,20.20,-,0.15,20.15,3,20.25,2,34.24,
2633,台灣高鐵,5772598,"2,991",238603003,41.00,41.60,41.00,41.50,-,0.1,41.40,103,41.55,212,22.07,
2634,漢翔,941833,370,30102356,31.90,32.05,31.80,31.95,,0.0,31.95,100,32.00,5,13.71,
2636,台驊投控,173451,94,4151324,23.95,24.05,23.80,23.95,-,0.05,23.95,1,24.00,1,8.43,
2637,慧洋-KY,2227331,882,71830199,32.20,32.60,32.10,32.10,-,0.5,32.10,16,32.15,20,10.19,
2642,宅配通,184008,117,4357190,23.75,23.85,23.40,23.65,-,0.05,23.60,10,23.75,3,24.89,
2701,萬企,219002,70,2927474,13.45,13.45,13.35,13.35,-,0.1,13.35,10,13.40,6,15.00,
2702,華園,1122950,614,23020429,20.80,20.90,20.10,20.30,-,1.55,20.30,9,20.35,41,53.42,
2704,國賓,784300,350,17049294,21.75,21.85,21.65,21.80,-,0.4,21.75,54,21.80,7,20.19,
2705,六福,801356,217,5557272,6.97,6.97,6.90,6.94,-,0.07,6.93,14,6.94,10,0.00,
2706,第一店,487158,235,7561035,15.70,15.70,15.40,15.45,-,0.35,15.45,11,15.50,13,14.44,
2707,晶華,1386980,"1,038",223456760,161.00,164.50,159.00,161.00,-,7.5,160.50,19,161.00,7,14.07,
2712,遠雄來,1000,1,41150,41.15,41.15,41.15,41.15,-,0.95,41.10,1,42.05,2,0.00,
2722,夏都,9348,11,222849,23.80,23.95,23.75,23.90,+,0.1,23.90,2,24.40,1,79.67,
2723,美食-KY,1467400,"1,298",266075400,184.00,184.00,179.00,182.00,-,3.5,182.00,4,182.50,11,22.06,
2727,王品,688570,609,53593124,79.00,79.00,77.00,77.30,-,2.0,77.30,6,77.50,7,15.43,
2731,雄獅,261038,209,21282537,82.20,82.50,80.50,82.50,-,0.8,82.00,3,82.50,4,21.88,
2739,寒舍,13000,13,364450,28.00,28.20,27.80,28.10,,0.0,27.90,1,28.10,10,29.27,
2748,雲品,100000,69,6018800,60.70,60.70,59.90,60.30,-,0.4,60.20,4,60.30,3,17.84,
2801,彰銀,9041346,"3,592",196234017,21.75,21.75,21.65,21.65,-,0.15,21.65,233,21.70,300,17.18,
2809,京城銀,1640551,929,51912499,31.90,31.90,31.40,31.55,-,0.35,31.50,16,31.55,40,27.43,
2812,台中銀,6563226,"2,152",82535127,12.60,12.65,12.55,12.55,-,0.1,12.55,876,12.60,660,10.64,
2816,旺旺保,77133,37,1547246,20.00,20.15,20.00,20.10,-,0.1,20.05,36,20.15,8,6.18,
2820,華票,6226151,294,91820974,14.75,14.80,14.70,14.75,,0.0,14.75,"4,152",14.80,138,15.05,
2823,中壽,12284802,"5,072",310846613,25.60,25.70,25.10,25.10,-,0.65,25.10,320,25.15,80,10.82,
2832,台產,103805,43,2086526,20.10,20.20,20.05,20.20,+,0.05,20.05,87,20.10,10,12.70,
2834,臺企銀,17077295,"3,960",229368623,13.40,13.50,13.35,13.40,,0.0,13.40,627,13.45,"1,507",10.81,
2836,高雄銀,575846,272,5593270,9.75,9.76,9.69,9.69,-,0.07,9.69,3,9.72,7,15.63,
2838,聯邦銀,3318940,701,39614060,11.95,11.95,11.90,11.95,-,0.05,11.90,"1,059",11.95,28,11.60,
2838A,聯邦銀甲特,52000,27,2798400,53.80,53.90,53.80,53.90,,0.0,53.80,1,53.90,69,0.00,
2841,台開,2585101,487,23458780,9.14,9.14,9.04,9.09,-,0.08,9.08,2,9.09,50,14.66,
2845,遠東銀,3343992,920,41905235,12.55,12.60,12.50,12.55,+,0.05,12.50,545,12.55,159,10.37,
2849,安泰銀,578020,207,8621401,15.00,15.00,14.75,14.80,X,0.0,14.80,53,14.85,6,11.65,
2850,新產,205464,129,7790984,38.05,38.10,37.85,37.85,-,0.2,37.85,19,37.95,3,8.64,
2851,中再保,153410,77,2738380,17.80,17.95,17.80,17.90,+,0.05,17.85,5,17.90,4,10.72,
2852,第一保,314672,159,4561975,14.55,14.55,14.40,14.55,X,0.0,14.50,43,14.55,12,6.04,
2855,統一證,1917536,478,24211123,12.70,12.70,12.55,12.60,-,0.1,12.60,69,12.65,60,8.57,
2867,三商壽,1216431,241,13102427,10.80,10.85,10.75,10.75,-,0.1,10.75,344,10.80,249,43.00,
2880,華南金,15381511,"5,346",334471569,21.80,21.85,21.60,21.60,-,0.35,21.60,"1,026",21.65,7,16.00,
2881,富邦金,11365235,"4,577",487338712,43.00,43.00,42.80,42.90,-,0.3,42.90,323,42.95,226,11.26,
2881A,富邦特,29121,14,1907925,65.50,65.60,65.50,65.60,,0.0,65.50,23,65.60,93,0.00,
2881B,富邦金乙特,261092,27,16579523,63.50,63.60,63.50,63.60,,0.0,63.50,270,63.60,388,0.00,
2882,國泰金,15173227,"6,198",614955459,40.55,40.70,40.45,40.50,-,0.3,40.50,"1,240",40.55,304,13.73,
2882A,國泰特,287794,278,17904507,62.30,62.40,62.20,62.40,,0.0,62.30,10,62.40,5,0.00,
2882B,國泰金乙特,97670,52,6042103,61.90,62.00,61.80,62.00,,0.0,61.80,45,62.00,62,0.00,
2883,開發金,21373133,"4,741",197149398,9.22,9.25,9.21,9.22,-,0.06,9.22,275,9.23,389,16.46,
2884,玉山金,42935253,"13,911",1102886986,25.80,25.85,25.60,25.60,-,0.4,25.55,"1,685",25.60,16,15.80,
2885,元大金,18592405,"3,097",322734392,17.30,17.50,17.30,17.35,-,0.15,17.35,161,17.40,762,10.98,
2886,兆豐金,25003933,"7,430",793747825,31.65,31.95,31.65,31.65,-,0.45,31.65,780,31.70,727,15.36,
2887,台新金,21820100,"5,196",316836724,14.55,14.60,14.45,14.45,-,0.15,14.45,"1,858",14.50,"1,608",12.04,
2887E,台新戊特,149637,40,8204742,54.80,55.00,54.70,54.90,,0.0,54.80,50,54.90,5,0.00,
2887F,台新戊特二,61790,51,3224550,52.10,52.20,52.10,52.20,,0.0,52.20,45,52.30,52,0.00,
2888,新光金,33722932,"5,495",303423559,9.02,9.02,8.98,8.99,-,0.05,8.98,"2,347",8.99,95,0.00,
