證券代號,證券名稱,成交股數,成交筆數,成交金額,開盤價,最高價,最低價,收盤價,漲跌(+/-),漲跌價差,最後揭示買價,最後揭示買量,最後揭示賣價,最後揭示賣量,本益比,Unnamed: 16
2207,和泰車,720718,655,328467626,464.50,465.00,445.50,457.00,-,3.0,456.00,8,457.50,2,25.42,
2208,台船,1089962,581,29249825,27.00,27.15,26.70,26.70,-,0.05,26.70,24,26.80,2,0.00,
2227,裕日車,279120,255,77040500,275.00,281.00,273.50,275.00,,0.0,275.00,1,276.00,1,13.11,
2228,劍麟,1272352,882,123689300,93.60,100.50,93.60,100.50,+,7.1,100.00,8,100.50,4,14.54,
2231,為升,480305,430,140922450,292.50,297.00,290.50,292.00,+,2.0,292.00,39,293.00,1,29.11,
2236,百達-KY,23415,15,613693,26.20,26.25,26.20,26.25,+,0.05,26.25,1,26.40,1,10.25,
2239,英利-KY,48000,46,5127000,106.50,107.00,106.50,106.50,,0.0,106.00,18,107.50,7,12.03,
2243,宏旭-KY,34000,24,501800,14.60,14.95,14.60,14.95,+,0.2,14.70,5,14.80,1,0.00,
2301,光寶科,3520969,"2,141",154026418,43.50,43.90,43.50,43.70,,0.0,43.70,574,43.75,50,12.11,
2302,麗正,150003,55,1262243,8.39,8.48,8.39,8.40,+,0.01,8.40,2,8.48,9,38.18,
2303,聯電,36353065,"4,985",502163828,13.70,13.90,13.60,13.85,+,0.25,13.80,876,13.85,406,33.78,
2305,全友,194002,72,1189621,6.16,6.18,6.11,6.11,-,0.07,6.11,2,6.14,4,305.50,
2308,台達電,6297083,"3,202",951604561,149.50,152.00,149.50,151.50,+,2.0,151.00,77,151.50,134,20.95,
2312,金寶,1948825,953,20196802,10.40,10.40,10.25,10.30,-,0.05,10.25,277,10.30,31,15.85,
2313,華通,89427080,"30,424",2405794298,28.05,28.05,26.15,26.35,-,1.85,26.35,182,26.40,218,14.09,
2314,台揚,1933476,"1,019",50745242,26.40,26.50,26.00,26.30,-,0.1,26.25,2,26.30,5,114.35,
2316,楠梓電,6901792,"3,168",175800272,25.50,25.70,25.05,25.65,+,0.7,25.60,17,25.65,107,12.04,
2317,鴻海,73095922,"27,858",5936543093,81.20,81.50,80.80,81.30,+,0.4,81.30,"1,122",81.40,465,9.03,
2321,東訊,78043,16,152459,1.98,1.98,1.93,1.93,-,0.05,1.93,3,1.98,6,0.00,
2323,中環,17976536,"3,767",127332270,7.04,7.14,6.99,7.08,+,0.04,7.08,74,7.09,2,11.24,
2324,仁寶,9095457,"2,485",175365895,19.30,19.35,19.20,19.30,+,0.05,19.25,76,19.30,236,9.46,
2327,國巨,3519225,"2,503",905281200,259.50,260.50,255.00,255.50,+,0.5,255.50,8,256.00,85,3.37,
2328,廣宇,1756965,825,43077794,24.70,24.70,24.40,24.50,-,0.1,24.45,119,24.50,6,10.47,
2329,華泰,6794974,"2,082",106583871,15.40,15.85,15.35,15.65,+,0.3,15.65,98,15.70,2,173.89,
2330,台積電,24511039,"10,617",6484708226,266.50,266.50,263.00,265.00,+,1.0,264.50,6,265.00,"1,018",21.29,
2331,精英,307797,109,3478823,11.30,11.35,11.20,11.25,,0.0,11.25,41,11.30,40,62.50,
2332,友訊,2900071,971,37886963,13.00,13.15,12.95,13.05,+,0.15,13.05,71,13.10,70,0.00,
2337,旺宏,90874812,"28,742",2798408512,31.60,31.60,30.35,30.55,-,0.95,30.55,360,30.60,94,7.73,
2338,光罩,1668376,879,42017150,24.95,25.50,24.75,25.45,+,0.7,25.40,7,25.45,24,27.97,
2340,光磊,15820937,"6,486",377039289,23.40,24.40,23.25,24.25,+,1.3,24.20,87,24.25,10,17.70,
2342,茂矽,1756520,839,37919170,22.00,22.00,21.20,21.65,-,0.15,21.60,8,21.65,3,25.17,
2344,華邦電,58637425,"13,760",1018167026,17.40,17.70,16.95,17.50,-,0.05,17.45,100,17.50,335,11.08,
2345,智邦,3400023,"2,152",458369105,134.50,136.00,133.00,136.00,+,2.0,135.50,5,136.00,118,23.69,
2347,聯強,2546484,"1,369",98197833,38.60,38.85,38.30,38.30,-,0.45,38.30,123,38.40,30,10.58,
2348,海悅,488308,284,24184224,49.40,49.70,49.30,49.60,+,0.4,49.55,8,49.60,13,10.97,
2349,錸德,9016580,"2,898",82416605,9.08,9.39,8.92,9.21,+,0.06,9.21,1,9.22,10,0.00,
2351,順德,3657836,"2,293",254936801,68.10,70.80,68.10,69.90,+,2.2,69.40,4,69.90,30,15.40,
2352,佳世達,5344450,"1,547",104309765,19.50,19.60,19.40,19.50,X,0.0,19.50,636,19.55,54,9.75,
2353,宏碁,4528536,"1,542",86751839,19.10,19.30,19.10,19.10,,0.0,19.10,562,19.15,30,18.91,
2354,鴻準,5233428,"2,817",349830673,67.20,67.50,66.70,66.70,-,0.6,66.70,128,66.80,148,10.59,
2355,敬鵬,377334,298,13101804,34.90,35.00,34.45,34.50,-,0.4,34.45,7,34.50,2,345.00,
2356,英業達,9394966,"2,905",221694636,23.35,23.70,23.30,23.70,+,0.4,23.65,34,23.70,142,12.28,
2357,華碩,1536248,985,346910300,225.50,226.50,224.50,226.00,+,1.5,226.00,200,226.50,63,41.54,
2358,廷鑫,117158,70,1714248,14.70,14.80,14.50,14.60,-,0.05,14.55,2,14.65,17,25.17,
2359,所羅門,294394,151,5924080,20.05,20.25,20.05,20.10,+,0.1,20.10,27,20.15,3,7.67,
2360,致茂,2639330,"1,739",400205323,148.50,154.00,148.50,152.50,+,5.0,152.50,6,153.00,43,26.34,
2362,藍天,448100,181,14197288,32.00,32.00,31.55,31.55,-,0.4,31.55,10,31.65,1,19.72,
2363,矽統,3254411,987,27806367,8.46,8.69,8.43,8.55,+,0.17,8.55,142,8.56,7,0.00,
2364,倫飛,11289,15,25650,2.27,2.31,2.27,2.31,+,0.01,2.27,33,2.31,4,0.00,
2365,昆盈,146410,77,1211251,8.29,8.31,8.25,8.25,-,0.04,8.25,27,8.26,10,55.00,
2367,燿華,24898830,"9,027",593182939,24.65,24.65,23.35,23.35,-,1.15,23.35,224,23.40,18,17.82,
2368,金像電,11161454,"2,888",145112453,13.25,13.35,12.80,12.95,-,0.3,12.95,57,13.00,135,41.77,
2369,菱生,488212,234,4312687,8.95,8.95,8.80,8.81,-,0.07,8.81,15,8.82,1,0.00,
2371,大同,7859590,"2,375",155336062,19.90,19.95,19.50,19.85,-,0.1,19.75,19,19.85,332,0.00,
2373,震旦行,63310,60,6035442,96.10,96.20,93.60,95.90,-,0.3,95.90,2,96.00,3,14.08,
2374,佳能,3962280,"1,755",70413463,17.55,17.90,17.55,17.80,+,0.35,17.75,17,17.80,1,0.00,
2375,智寶,1025924,646,43546074,42.80,42.80,42.15,42.25,+,0.35,42.25,2,42.30,14,2.14,
2376,技嘉,4960666,"2,699",243405748,49.30,49.50,48.60,48.90,-,0.1,48.90,17,48.95,13,25.87,
2377,微星,6496166,"3,610",569410008,86.40,88.60,86.40,88.00,+,1.6,87.90,9,88.00,46,14.19,
2379,瑞昱,7019562,"5,145",1548525702,223.50,223.50,217.00,221.00,-,5.0,221.00,88,221.50,2,22.97,
2380,虹光,160114,49,576087,3.63,3.63,3.57,3.58,,0.0,3.58,18,3.59,2,0.00,
2382,廣達,10110558,"4,848",619219686,61.80,61.80,61.00,61.00,-,0.1,61.00,834,61.10,5,15.17,
2383,台光電,5446451,"2,948",650701620,119.50,121.00,118.00,120.50,+,1.0,120.00,32,120.50,126,19.75,
2385,群光,966357,706,78640414,81.10,81.60,81.10,81.50,-,0.3,81.40,1,81.50,74,12.04,
2387,精元,4323826,"2,553",148107284,34.15,34.80,33.70,34.20,+,0.25,34.15,12,34.20,13,32.57,
2388,威盛,886999,555,31261913,35.15,35.65,35.10,35.15,,0.0,35.15,2,35.20,8,319.55,
2390,云辰,2586734,"1,124",32801906,12.45,12.80,12.45,12.65,+,0.25,12.60,126,12.65,6,0.00,
2392,正崴,3640568,"1,843",127056570,35.80,35.80,34.65,34.65,-,0.5,34.65,88,34.70,2,13.86,
2393,億光,752400,449,22261468,29.45,29.85,29.45,29.55,+,0.15,29.50,9,29.55,48,16.98,
2395,研華,972058,765,260361394,269.00,271.50,265.50,266.00,-,3.5,266.00,49,266.50,1,28.39,
2397,友通,123060,110,10167710,83.20,83.20,82.20,83.20,,0.0,83.20,1,83.30,10,14.99,
2399,映泰,2293000,790,27484600,11.95,12.10,11.85,12.05,+,0.05,12.00,19,12.05,63,0.00,
2401,凌陽,4716552,"1,522",62739387,13.35,13.45,13.10,13.40,+,0.3,13.35,202,13.40,198,0.00,
2402,毅嘉,782570,398,12569297,16.15,16.15,16.00,16.05,+,0.05,16.05,38,16.15,5,19.81,
2404,漢唐,905256,632,138850168,155.00,155.00,152.50,152.50,-,1.5,152.50,51,153.50,3,10.88,
2405,浩鑫,13642215,"4,865",185227521,13.30,13.90,13.30,13.60,+,0.4,13.55,54,13.60,83,0.00,
2406,國碩,3988728,"1,172",33644805,8.32,8.57,8.29,8.53,+,0.26,8.53,33,8.54,24,0.00,
2408,南亞科,28900151,"12,831",2057194088,71.70,72.00,70.30,71.80,-,0.5,71.70,198,71.80,294,6.10,
2409,友達,25096015,"5,158",223794537,8.93,8.96,8.90,8.90,-,0.03,8.90,"1,141",8.91,457,40.45,
2412,中華電,13013886,"7,935",1460128636,112.00,112.50,112.00,112.00,,0.0,111.50,"1,173",112.00,314,24.72,
2413,環科,266214,157,5057544,18.85,19.20,18.85,19.05,+,0.35,19.05,12,19.10,1,90.71,
2414,精技,500400,264,11058545,22.15,22.20,22.00,22.20,+,0.05,22.15,11,22.20,29,13.79,
2415,錩新,93079,67,2050719,22.10,22.10,21.90,21.95,-,0.1,21.95,2,22.00,4,22.63,
2417,圓剛,786964,333,9078241,11.60,11.65,11.35,11.35,-,0.25,11.35,22,11.40,1,0.00,
2419,仲琦,434198,227,8876676,20.55,20.55,20.35,20.35,,0.0,20.35,56,20.40,2,24.23,
2420,新巨,660569,299,25657391,39.00,39.00,38.65,38.80,,0.0,38.70,5,38.80,28,10.78,
2421,建準,6091733,"3,658",213962605,35.35,35.55,34.80,35.05,+,0.8,35.00,100,35.05,22,14.98,
2423,固緯,139900,104,3647738,25.95,26.30,25.90,26.25,+,0.5,26.20,1,26.30,8,10.89,
2424,隴華,3000,3,97700,32.60,32.60,32.50,32.50,-,0.3,32.00,1,32.80,2,0.00,
2425,承啟,747108,422,22546857,30.00,30.85,29.90,29.90,-,0.1,29.90,26,30.10,7,16.52,
2426,鼎元,1195424,529,20138869,16.80,16.95,16.75,16.80,-,0.05,16.80,11,16.85,6,8.94,
2427,三商電,250133,86,2627296,10.55,10.55,10.50,10.50,-,0.05,10.50,8,10.55,31,18.10,
2428,興勤,124079,104,10081730,81.30,81.50,80.90,81.30,+,0.4,81.00,1,81.40,37,9.18,
2429,銘旺科,1022,2,17166,16.80,16.80,16.80,16.80,-,0.05,16.80,7,16.90,1,0.00,
2430,燦坤,48872,45,924729,18.90,19.00,18.90,18.90,-,0.05,18.90,24,19.00,6,20.54,
2431,聯昌,633000,293,7057800,10.90,11.30,10.90,11.10,+,0.15,11.10,10,11.15,9,0.00,
2433,互盛電,84005,75,4008488,47.80,47.95,47.60,47.60,-,0.25,47.60,9,47.75,3,11.99,
2434,統懋,91000,38,580180,6.43,6.44,6.35,6.39,-,0.04,6.36,2,6.44,4,0.00,
2436,偉詮電,467265,304,12193707,26.00,26.25,25.90,26.05,+,0.2,26.05,1,26.15,31,19.01,
2438,翔耀,8081,5,55096,6.85,6.85,6.80,6.80,-,0.01,6.80,7,6.85,10,0.00,
2439,美律,6031335,"4,451",954450930,159.00,160.50,156.50,157.50,-,0.5,157.00,206,157.50,1,12.68,
2440,太空梭,10890,11,90721,8.31,8.34,8.31,8.34,-,0.18,8.34,4,8.44,1,0.00,
2441,超豐,722261,420,32251886,44.60,44.90,44.20,44.60,-,0.1,44.60,16,44.70,1,12.15,
2442,新美齊,5329446,"1,597",77414940,14.60,14.85,14.35,14.55,+,0.05,14.50,107,14.55,31,3.46,
2443,新利虹,141909,75,450507,3.30,3.30,3.13,3.16,+,0.01,3.16,9,3.19,6,0.00,
2444,兆勁,114337,59,2147951,18.90,18.90,18.70,18.80,-,0.15,18.80,4,18.85,17,0.00,
2448,晶電,15459499,"5,152",394448860,25.55,25.70,25.35,25.65,+,0.35,25.60,139,25.65,146,0.00,
2449,京元電子,9455911,"4,888",303335702,32.40,32.45,31.70,32.05,-,0.35,32.05,34,32.10,55,21.51,
2450,神腦,53358,50,1754014,33.05,33.05,32.65,32.65,-,0.4,32.50,9,32.85,3,29.15,
2451,創見,717233,569,48232602,68.00,68.00,66.80,66.90,-,0.6,66.90,2,67.00,3,14.61,
2453,凌群,2194535,"1,041",40958661,18.45,18.95,18.20,18.95,+,0.55,18.90,520,18.95,98,22.56,
2454,聯發科,8578357,"5,136",2663116170,315.00,315.50,307.50,308.00,-,6.5,308.00,23,308.50,35,22.70,
2455,全新,15291909,"8,298",1527951344,98.50,102.00,98.40,101.00,+,4.6,101.00,55,101.50,160,49.75,
2456,奇力新,2072426,"1,496",176653479,85.30,85.80,84.80,85.20,+,0.7,85.20,8,85.30,36,7.04,
2457,飛宏,379217,134,3424305,9.05,9.05,9.02,9.02,-,0.01,9.02,27,9.06,1,0.00,
2458,義隆,2562395,"1,620",205004153,80.00,80.60,79.40,79.90,,0.0,79.80,16,79.90,16,13.78,
2459,敦吉,137518,91,5111240,37.00,37.30,37.00,37.10,+,0.1,37.10,15,37.30,1,9.07,
2460,建通,52000,27,507140,9.80,9.80,9.73,9.78,,0.0,9.78,1,9.79,3,0.00,
2461,光群雷,1499850,737,30299209,20.15,20.35,20.00,20.25,+,0.3,20.25,35,20.30,2,51.92,
2462,良得電,254207,146,7943342,31.15,31.40,31.10,31.10,+,0.05,31.10,26,31.30,7,32.74,
2464,盟立,1979125,"1,343",90348318,45.00,46.05,44.85,45.80,+,1.1,45.75,21,45.80,45,8.95,
2465,麗臺,1212500,522,16543949,13.15,13.85,13.10,13.80,+,0.7,13.65,52,13.80,58,0.00,
2466,冠西電,85428,59,3097079,36.40,36.70,36.05,36.05,-,0.35,36.00,15,36.10,1,212.06,
2467,志聖,525253,348,15016473,28.30,28.75,28.30,28.75,+,0.35,28.70,6,28.75,22,7.75,
2468,華經,103940,37,1313746,12.70,12.70,12.60,12.65,,0.0,12.60,27,12.70,13,19.17,
2471,資通,314142,187,5852104,18.45,18.85,18.40,18.65,+,0.25,18.60,13,18.65,4,10.60,
2472,立隆電,1060085,356,44423774,41.75,42.15,41.65,41.65,+,0.15,41.65,17,41.70,3,9.47,
2474,可成,3167951,"2,290",728969730,229.50,231.50,228.50,230.00,+,0.5,229.50,62,230.00,62,6.81,
2476,鉅祥,76223,63,1877535,24.65,24.65,24.60,24.60,-,0.05,24.60,6,24.70,10,11.39,
2477,美隆電,780550,504,18574962,22.35,24.60,22.35,23.30,+,0.85,23.30,10,23.35,1,21.18,
2478,大毅,1957552,"1,179",80512140,41.55,41.55,40.70,40.95,+,0.45,40.90,48,40.95,54,5.42,
2480,敦陽科,258200,198,13361219,51.90,52.20,51.40,51.50,-,0.2,51.50,44,51.60,2,13.07,
2481,強茂,7638964,"4,107",202920834,26.20,26.85,26.15,26.65,+,0.7,26.60,68,26.65,42,12.22,
2482,連宇,10999,11,115888,10.50,10.55,10.50,10.55,-,0.05,10.50,3,10.55,15,95.91,
2483,百容,50000,36,1007300,20.25,20.25,20.05,20.15,,0.0,20.10,2,20.15,5,10.18,
2484,希華,1206879,547,25142528,20.55,21.10,20.50,20.80,+,0.3,20.80,16,20.85,2,13.16,
2485,兆赫,763503,373,16840689,22.15,22.15,21.95,22.05,+,0.05,22.05,27,22.10,24,20.61,
2486,一詮,204530,110,1737608,8.52,8.52,8.47,8.47,-,0.01,8.47,9,8.50,1,0.00,
2488,漢平,174631,135,6545006,37.40,37.75,37.30,37.65,+,0.25,37.60,3,37.75,3,8.46,
2489,瑞軒,3962505,845,45063599,11.25,11.50,11.15,11.35,+,0.1,11.35,79,11.40,22,66.76,
2491,吉祥全,111528,59,917098,8.36,8.42,8.10,8.17,-,0.26,8.17,4,8.29,3,0.00,
2492,華新科,9029507,"5,825",1529426183,169.50,171.50,168.00,168.50,+,3.0,168.50,138,169.00,23,3.95,
2493,揚博,216001,133,6124428,28.30,28.40,28.25,28.40,+,0.15,28.40,10,28.45,14,9.16,
2495,普安,104464,75,1402366,13.45,13.50,13.40,13.40,-,0.05,13.40,7,13.50,29,14.89,
2496,卓越,26100,24,2136600,81.50,82.50,81.00,82.50,+,0.7,81.10,1,82.50,4,12.60,
2497,怡利電,119613,82,2573297,21.20,22.10,21.20,21.55,+,0.25,21.40,2,21.55,2,0.00,
2498,宏達電,4341406,"2,127",171824817,39.90,39.95,39.35,39.35,-,0.15,39.35,6,39.40,1,0.00,
2499,東貝,904455,446,8090167,9.00,9.03,8.90,8.97,-,0.01,8.95,38,8.97,2,89.70,
2501,國建,1575179,812,34759788,22.25,22.25,22.00,22.05,-,0.1,22.00,180,22.05,10,7.85,
2504,國產,3683067,"1,044",31799479,8.67,8.69,8.61,8.61,-,0.06,8.61,182,8.62,1,18.72,
2505,國揚,230936,59,2903105,12.65,12.70,12.25,12.50,-,0.15,12.45,6,12.55,105,0.00,
2506,太設,21534,19,253971,11.75,11.85,11.75,11.80,,0.0,11.80,12,11.85,1,23.60,
2509,全坤建,191450,93,5650224,29.50,29.65,29.35,29.50,,0.0,29.45,8,29.60,4,3.90,
2511,太子,3581290,966,42830487,12.00,12.05,11.90,11.90,-,0.05,11.90,431,11.95,39,14.69,
2514,龍邦,284187,85,4478092,15.80,15.85,15.70,15.80,-,0.05,15.80,3,15.85,13,526.67,
2515,中工,2295028,590,17738961,7.74,7.75,7.72,7.73,-,0.01,7.73,30,7.74,26,48.31,
2516,新建,149466,42,894721,6.00,6.00,5.97,5.98,-,0.01,5.98,64,6.00,22,23.92,
2520,冠德,2856201,"1,120",75285345,26.05,26.60,26.00,26.20,+,0.1,26.20,77,26.25,6,19.12,
2524,京城,196779,112,5641072,28.60,28.80,28.55,28.60,,0.0,28.60,12,28.70,1,14.52,
2527,宏璟,69000,49,1571600,22.80,23.00,22.65,22.80,,0.0,22.80,2,22.90,10,11.63,
2528,皇普,265506,69,4301947,16.25,16.30,16.10,16.30,+,0.05,16.25,2,16.30,41,0.00,
2530,華建,84074,60,1390261,16.70,16.70,16.40,16.40,-,0.2,16.40,6,16.50,1,410.00,
2534,宏盛,708063,471,14585386,20.55,20.70,20.50,20.55,+,0.05,20.55,110,20.60,28,8.90,
2535,達欣工,1798401,677,35600952,19.90,19.95,19.70,19.70,-,0.15,19.70,161,19.75,7,9.75,
2536,宏普,285220,129,6107819,21.45,21.50,21.35,21.45,,0.0,21.40,18,21.45,33,27.86,
2537,聯上發,367799,120,2588367,7.00,7.08,7.00,7.07,+,0.02,7.05,2,7.07,1,0.00,
2538,基泰,484208,151,5815023,12.00,12.10,11.90,11.95,-,0.05,11.95,24,12.00,23,91.92,
2539,櫻花建,42000,38,1274450,30.35,30.35,30.30,30.30,-,0.1,30.30,4,30.40,1,33.67,
2540,愛山林,15550,6,377759,24.35,24.35,23.95,23.95,-,0.25,23.60,1,23.95,2,31.51,
2542,興富發,2457285,"1,460",120253968,49.00,49.15,48.90,48.90,-,0.15,48.90,58,48.95,2,7.36,
2543,皇昌,22000,11,160410,7.32,7.32,7.25,7.25,-,0.08,7.25,9,7.36,2,0.00,
2545,皇翔,182198,90,5754956,31.65,31.65,31.40,31.60,-,0.1,31.55,8,31.60,9,12.69,
2546,根基,280184,213,10008992,35.10,36.30,35.05,35.75,+,0.65,35.55,1,35.75,6,8.45,
2547,日勝生,6675880,"1,654",91845226,13.40,14.00,13.35,13.90,+,0.7,13.85,17,13.90,90,3.89,
2548,華固,1444803,"1,044",120238602,83.20,83.70,82.50,83.70,+,0.9,83.30,12,83.70,26,30.77,
2597,潤弘,109020,76,6180734,57.10,57.10,56.30,56.30,-,0.9,56.30,6,56.50,7,12.00,
2601,益航,1881008,629,23864644,12.75,12.80,12.65,12.65,-,0.05,12.65,103,12.70,36,126.50,
2603,長榮,17513564,"3,051",241746918,13.90,13.90,13.70,13.75,-,0.25,13.75,617,13.80,166,85.94,
2605,新興,6263754,"2,267",112970655,18.05,18.20,17.75,17.75,-,0.2,17.75,21,17.80,13,0.00,
2606,裕民,8788979,"3,563",321150192,37.00,37.25,35.75,35.75,-,1.65,35.75,93,35.85,1,19.54,
2607,榮運,958954,308,13843636,14.45,14.50,14.30,14.40,,0.0,14.40,20,14.45,155,17.35,
2608,嘉里大榮,200706,145,7255066,36.20,36.40,36.00,36.00,-,0.25,36.00,19,36.15,10,13.19,
2609,陽明,3689494,990,32661132,8.98,8.98,8.82,8.90,-,0.08,8.90,163,8.91,30,0.00,
2610,華航,6223907,"2,034",59715500,9.60,9.64,9.56,9.60,-,0.05,9.60,17,9.61,19,34.29,
2611,志信,63049,31,495811,7.88,7.88,7.85,7.85,-,0.03,7.85,18,7.88,11,30.19,
2612,中航,3039852,"1,992",120338828,40.30,40.40,38.85,39.10,-,1.9,39.10,2,39.15,6,13.62,
2613,中櫃,143824,66,1896635,13.25,13.25,13.10,13.25,-,0.1,13.20,2,13.30,2,47.32,
2614,東森,923500,323,9471817,10.30,10.35,10.20,10.25,-,0.05,10.20,330,10.25,9,5.18,
2615,萬海,13824863,"4,576",280600056,19.90,20.60,19.75,20.40,+,0.85,20.40,13,20.45,121,22.42,
2616,山隆,171746,55,5113424,29.95,29.95,29.70,29.80,-,0.05,29.80,73,29.85,8,17.03,
2617,台航,2513424,"1,101",58493886,23.65,23.65,23.00,23.00,-,0.75,23.00,15,23.05,40,9.79,
2618,長榮航,8719929,"2,352",128339734,14.70,14.80,14.65,14.70,,0.0,14.65,"3,972",14.70,15,9.80,
2630,亞航,54000,39,1110150,20.55,20.60,20.45,20.55,,0.0,20.50,5,20.55,4,34.83,
2633,台灣高鐵,8343428,"3,976",354117334,42.50,42.70,42.05,42.15,X,0.0,42.15,537,42.20,19,22.42,
2634,漢翔,1436843,671,46388765,32.30,32.35,32.20,32.30,,0.0,32.25,46,32.30,11,13.86,
2636,台驊投控,634349,365,15255662,24.25,24.25,23.95,23.95,-,0.25,23.95,4,24.00,18,8.43,
2637,慧洋-KY,3337962,"1,587",116693774,35.20,35.20,34.65,34.65,-,0.4,34.65,9,34.70,1,11.00,
2642,宅配通,164000,89,3866150,23.55,23.75,23.50,23.50,-,0.05,23.50,9,23.60,5,24.74,
2701,萬企,79721,41,1071491,13.50,13.50,13.40,13.40,-,0.05,13.40,38,13.45,1,15.06,
2702,華園,295030,182,6524405,21.95,22.30,21.90,21.90,-,0.05,21.90,2,22.05,10,57.63,
2704,國賓,281553,176,6267852,22.30,22.30,22.20,22.30,,0.0,22.25,68,22.30,17,20.65,
2705,六福,450072,146,3191984,7.18,7.18,7.07,7.08,-,0.02,7.08,3,7.09,6,0.00,
2706,第一店,234500,123,3735499,15.95,16.00,15.85,15.90,-,0.15,15.90,7,15.95,12,14.86,
2707,晶華,627698,543,105907962,172.00,172.50,167.00,167.00,-,4.5,167.00,30,167.50,4,14.60,
2712,遠雄來,4000,4,167700,42.00,42.00,41.70,42.00,-,0.15,42.00,1,43.10,3,0.00,
2722,夏都,2136,4,51804,24.25,24.25,24.25,24.25,,0.0,24.25,1,24.75,1,80.83,
2723,美食-KY,908180,806,167177207,183.50,185.50,182.00,184.50,+,1.0,184.50,20,185.00,38,22.36,
2727,王品,131173,138,10424449,79.40,79.70,79.30,79.40,,0.0,79.30,9,79.50,5,15.85,
2731,雄獅,79172,70,6654367,84.20,84.60,83.70,83.70,-,0.7,83.70,1,84.00,3,22.20,
2739,寒舍,114000,73,3193950,28.15,28.25,27.95,28.00,-,0.4,28.00,6,28.05,2,29.17,
2748,雲品,44000,36,2680500,61.00,61.00,60.70,60.90,-,0.1,60.90,2,61.00,4,18.02,
2801,彰銀,8675816,"4,150",188528193,21.55,21.80,21.55,21.80,+,0.2,21.75,100,21.80,692,17.30,
2809,京城銀,1215720,640,39336413,32.50,32.50,32.20,32.30,-,0.2,32.25,12,32.30,2,10.80,
2812,台中銀,7797046,"1,940",99613063,12.80,12.85,12.70,12.70,-,0.1,12.70,976,12.75,250,10.76,
2816,旺旺保,78535,41,1581176,20.10,20.20,20.10,20.15,+,0.05,20.10,21,20.15,1,6.20,
2820,華票,613025,292,8896957,14.50,14.55,14.45,14.55,+,0.05,14.50,39,14.55,28,14.85,
2823,中壽,6528788,"2,650",169709430,26.05,26.20,25.85,25.85,-,0.3,25.85,33,25.90,4,11.14,
2832,台產,68153,34,1373210,20.15,20.15,20.10,20.15,,0.0,20.15,35,20.20,26,12.67,
2834,臺企銀,11698543,"3,262",156500299,13.40,13.45,13.30,13.30,-,0.05,13.30,"4,210",13.35,755,10.73,
2836,高雄銀,169035,71,1652624,9.80,9.80,9.77,9.77,-,0.02,9.77,26,9.78,33,15.76,
2838,聯邦銀,1079750,581,12848774,11.95,11.95,11.80,11.85,-,0.1,11.80,147,11.85,20,11.50,
2838A,聯邦銀甲特,98076,37,5277273,53.80,53.90,53.80,53.90,,0.0,53.80,20,53.90,43,0.00,
2841,台開,988571,294,9021492,9.11,9.15,9.11,9.12,+,0.01,9.12,18,9.13,3,14.71,
2845,遠東銀,2794693,845,35419145,12.75,12.75,12.60,12.65,-,0.05,12.60,321,12.65,176,10.45,
2849,安泰銀,480051,277,7664158,16.00,16.05,15.85,15.85,-,0.15,15.85,14,15.95,42,12.48,
2850,新產,119671,105,4559346,38.05,38.15,38.05,38.10,,0.0,38.05,29,38.20,4,8.70,
2851,中再保,57194,39,1020822,17.90,17.90,17.80,17.85,,0.0,17.85,28,17.90,29,10.69,
2852,第一保,51441,28,770619,15.05,15.05,14.95,15.00,,0.0,14.95,63,15.00,20,6.22,
2855,統一證,1202390,356,15632608,13.05,13.05,12.95,13.00,,0.0,12.95,65,13.00,319,8.84,
2867,三商壽,3408351,893,37626551,11.10,11.15,10.90,10.90,-,0.25,10.90,187,10.95,35,43.60,
2880,華南金,9895321,"3,604",211917741,21.40,21.45,21.35,21.45,+,0.05,21.40,24,21.45,585,15.89,
2881,富邦金,7436727,"2,984",323664461,43.50,43.70,43.40,43.45,-,0.1,43.45,899,43.50,50,11.40,
2881A,富邦特,44202,21,2890868,65.40,65.50,65.40,65.50,,0.0,65.40,42,65.50,95,0.00,
2881B,富邦金乙特,53004,24,3363652,63.50,63.50,63.40,63.50,,0.0,63.40,232,63.50,51,0.00,
2882,國泰金,11270040,"3,506",464501169,41.20,41.40,41.10,41.15,-,0.05,41.15,76,41.20,302,13.95,
2882A,國泰特,139696,124,8704190,62.50,62.50,62.30,62.30,,0.0,62.20,295,62.30,27,0.00,
2882B,國泰金乙特,96376,53,5972395,62.00,62.10,61.90,62.10,+,0.1,62.00,36,62.10,27,0.00,
2883,開發金,13588961,"3,140",125862111,9.26,9.29,9.25,9.27,+,0.01,9.26,75,9.27,277,16.55,
2884,玉山金,52419053,"11,913",1477775983,28.15,28.30,28.00,28.10,,0.0,28.10,679,28.15,"1,551",17.35,
2885,元大金,9483636,"1,668",166582799,17.50,17.65,17.50,17.60,,0.0,17.55,5,17.60,33,11.14,
2886,兆豐金,11273225,"4,049",362535817,32.05,32.20,32.05,32.20,+,0.1,32.15,10,32.20,394,15.63,
2887,台新金,15069519,"3,622",220838480,14.70,14.75,14.55,14.55,-,0.1,14.50,"2,391",14.55,326,12.12,
2887E,台新戊特,19189,10,1044661,54.50,54.50,54.40,54.40,-,0.1,54.40,63,54.50,19,0.00,
2887F,台新戊特二,81388,54,4230494,52.10,52.10,51.90,52.00,-,0.1,51.90,74,52.00,24,0.00,
